code	country
5410573033018	belgium
5410573033018	france
5410578000411	belgium
5410578000411	france
5410578001258	france
5410578001630	belgium
5410578001630	portugal
5410578001654	france
5410578004068	belgium
5410578004198	belgium
5410578004198	france
5410583801546	france
5410591267907	belgium
5410603015069	france
5410603017780	france
5410603017872	belgium
5410603017896	belgium
5410603017902	france
5410603017919	france
5410603018404	france
5410606000017	france
5410613737159	france
5410628001016	france
5410641100000	belgium
5410641100000	france
5410641100901	belgium
5410641200007	belgium
5410641200007	france
5410641220005	france
5410641440007	belgium
5410641440007	france
5410641600586	france
5410651004312	france
5410651582858	france
5410658005770	france
5410667069350	france
5410667150089	france
5410673000286	germany
5410673000811	france
5410673000859	france
5410673000866	france
5410673000897	france
5410673000910	france
5410673001221	france
5410673001559	france
5410673001559	en
5410673001665	france
5410673001665	ireland
5410673001948	france
5410673002235	france
5410673002259	france
5410673002273	france
5410673002297	france
5410673002327	france
5410673002457	belgium
5410673002457	france
5410673003003	france
5410673004000	switzerland
5410673004000	france
5410673050007	germany
5410673050007	france
5410673052001	germany
5410673052001	france
5410673052018	germany
5410673054005	france
5410673103000	france
5410673105004	switzerland
5410673105004	france
5410673203007	switzerland
5410673203007	france
5410673440006	france
5410673700544	france
5410673709028	france
5410673724434	france
5410673727299	switzerland
5410673727299	france
5410673728081	france
5410673730466	france
5410673730718	germany
5410673730848	belgium
5410673730848	france
5410673730954	switzerland
5410673730954	france
5410673731036	france
5410673731098	france
5410673731128	france
5410673731159	france
5410673732002	france
5410673854001	switzerland
5410673854001	austria
5410676013382	belgium
5410677110004	france
5410677110752	switzerland
5410677110752	france
5410677120195	france
5410677203003	france
5410683033366	belgium
5410683643848	belgium
5410683647341	belgium
5410683647341	france
5410683647716	france
5410683647747	france
5410693100539	france
5410693100553	france
5410702000010	france
5410702000133	france
5410702000331	france
5410702000409	france
5410702000508	france
5410702000805	belgium
5410702000805	italy
5410702000805	germany
5410702000805	spain
5410702000805	france
5410702001307	belgium
5410702001314	belgium
5410702001383	france
5410703151018	france
54107090	belgium
54107090	france
54107090	italy
54107090	spain
5410711090101	belgium
5410711090101	france
5410724600113	belgium
5410724600113	france
5410724600120	belgium
5410724600120	france
5410746075630	france
5410751243567	belgium
54107660140884	belgium
5410769100081	belgium
5410769100081	france
5410769100098	france
5410769100999	france
5410769300085	belgium
5410769300085	france
5410769400068	france
5410781011112	france
5410781140027	belgium
5410783000275	france
5410783004624	france
5410789012630	belgium
5410789012630	france
5410792000167	germany
5410803007369	france
5410803009370	france
5410803009837	france
5410803010093	france
5410803160064	france
5410803300057	france
5410803300538	france
5410803300590	france
5410803300620	france
5410803300804	france
5410803300897	france
5410803300941	france
5410803390003	france
5410803390010	france
5410803390027	france
5410803390034	france
5410803390058	france
5410803390072	france
5410803390096	france
5410803390102	belgium
5410803390126	france
5410803510111	france
5410803510401	france
5410803520004	france
5410803520011	france
5410803520035	france
5410803520097	france
5410803520110	france
5410803520141	france
5410803520158	france
5410803520165	france
5410803520257	france
5410803520271	france
5410803520301	france
5410803555013	belgium
5410803555013	france
5410803555037	france
5410803560024	france
5410803560093	france
5410803560451	france
5410803700109	france
5410803800465	france
5410803806016	france
5410803809079	france
5410803850026	france
5410803850149	france
5410803850170	france
5410803900011	france
5410803940321	france
5410803950030	france
5410803950054	france
5410803950689	france
5410803950788	france
5410803950801	france
5410803950818	france
5410803950825	france
5410803950917	france
5410803951297	france
5410803951310	france
5410803980143	france
5410803980174	france
5410812001143	france
5410827037960	france
5410832510687	france
5410832578205	france
5410832581441	france
5410832583063	france
5410832588822	france
5410834164307	france
5410834165724	france
5410834495876	france
5410834900813	belgium
5410837920016	france
5410850734508	france
5410908000012	belgium
5410908000012	germany
5410908000012	france
5410908000012	netherlands
5410908000029	switzerland
5410908000029	france
5410908000036	switzerland
5410908000036	france
5410908000036	spain
5410908000074	switzerland
5410908000074	france
5410911011340	france
5410913000588	france
5410916000141	france
5410916075774	belgium
5410916075774	france
5410920002339	france
5410920900291	france
5410920900338	france
5410920900345	france
5410920900871	france
5410920904114	france
5410928002041	france
5410928058130	france
5410942108156	belgium
5410942108156	france
5410942821000	france
5410942821031	france
5410946000364	belgium
5410946000401	france
5410946000463	belgium
5410946000463	france
5410951001721	france
5410951003497	france
5410951003534	france
5410951004883	france
5410951004890	france
5410953999620	france
5410958125888	france
5410958423786	france
5410966111330	france
5410966111392	belgium
5410966111392	france
5410966112573	france
5410966112634	france
5410966113518	france
5410966113532	france
5410966113556	france
5410966113570	france
5410971022324	france
5410971122192	france
5410975027004	belgium
5410976453017	france
5410976629016	france
5410976675013	belgium
5410976675013	germany
5410976807018	spain
5410976826019	spain
5410976880110	australia
5410986044168	france
5410986073038	belgium
5410986073038	france
5410986073151	france
5410986073175	belgium
5410986073175	france
5410986073410	france
5410986162121	belgium
5410986947179	france
5410986993428	france
5410999643334	france
54110081000523	france
5411011080298	belgium
5411011114450	france
5411011120000	france
5411011123056	france
5411011140558	france
5411011140756	france
5411011511365	france
5411021004703	belgium
5411021020093	belgium
5411021020093	france
5411021020208	belgium
5411065200864	france
5411065200871	france
5411065200888	france
5411065201304	france
5411065210955	france
5411065301271	france
5411067086244	france
5411067086367	france
5411077124004	belgium
5411081003425	france
5411081003654	france
5411081004811	belgium
5411081004811	italy
5411081004811	united-kingdom
5411081004811	spain
5411081004811	france
5411081004811	netherlands
5411081005368	belgium
5411081005368	italy
5411081005368	netherlands
5411081005368	germany
5411081005368	spain
5411081005368	france
5411081005368	hungary
5411081006013	france
5411081006211	france
5411081006716	france
5411081101084	france
5411085203104	france
5411087001074	france
5411087001104	france
5411087001210	france
5411087001227	france
5411087001265	france
5411087001289	belgium
5411087001289	france
5411098100056	france
5411098110000	france
5411098731335	france
5411118105108	belgium
5411118201015	france
5411120020062	france
5411120020062	guadeloupe
5411128010034	france
5411128280017	belgium
5411128412210	france
5411136000126	france
5411146222495	france
5411146223560	france
5411146334242	france
5411146536721	france
5411153009089	belgium
5411153009089	france
5411153011099	france
5411156000403	belgium
5411156000403	france
5411156000410	france
5411156000472	belgium
5411156000472	france
5411156001622	belgium
5411156001622	france
5411156001844	belgium
5411156001844	france
5411156002384	belgium
5411156002384	france
5411156002407	belgium
5411156002407	france
5411156003411	france
5411156003411	luxembourg
5411156003787	belgium
5411156003787	france
5411156005804	belgium
5411156005804	france
5411156008546	belgium
5411156008546	france
5411156008669	belgium
5411156008669	france
5411156008829	belgium
5411156008829	france
5411156009161	belgium
5411156009161	france
5411156009628	belgium
5411156009628	france
5411156009697	france
5411156009901	belgium
5411156009901	france
5411156010068	belgium
5411156010068	france
5411156031070	belgium
5411156031070	france
5411156031131	belgium
5411156031131	france
5411156032121	belgium
5411156032121	france
5411178817317	germany
5411178819540	belgium
5411178819540	france
5411186429366	france
5411188080039	germany
5411188080091	switzerland
5411188080091	france
5411188080091	italy
5411188080213	germany
5411188080282	germany
5411188080282	france
5411188080732	spain
5411188081487	france
5411188081845	france
5411188081852	germany
5411188082620	belgium
5411188082620	france
5411188083108	ireland
5411188083177	france
5411188083191	france
5411188083214	france
5411188091622	belgium
5411188091622	germany
5411188091622	spain
5411188091912	belgium
5411188091912	france
5411188091912	united-kingdom
5411188092612	france
5411188092629	france
5411188094111	belgium
5411188094111	spain
5411188094135	belgium
5411188094135	france
5411188094159	belgium
5411188094159	france
5411188096474	germany
5411188096764	france
5411188099154	france
5411188099154	united-kingdom
5411188100003	germany
5411188100799	spain
5411188102809	germany
5411188102823	germany
5411188102823	france
5411188103387	belgium
5411188103387	france
5411188103417	france
5411188103431	germany
5411188103431	france
5411188104971	romania
5411188104971	switzerland
5411188104971	france
5411188104971	spain
5411188106159	france
5411188106852	france
5411188106852	united-kingdom
5411188106876	france
5411188106876	portugal
5411188109198	france
5411188109235	france
5411188110743	france
5411188110743	iceland
5411188110743	sweden
5411188110835	germany
5411188110835	switzerland
5411188110835	france
5411188110835	austria
5411188110842	france
5411188111078	germany
5411188112303	france
5411188112303	spain
5411188112501	france
5411188112501	spain
5411188112549	france
5411188112655	germany
5411188112655	switzerland
5411188112655	france
5411188112709	belgium
5411188112709	sweden
5411188112709	germany
5411188112709	austria
5411188112709	switzerland
5411188112709	france
5411188112747	germany
5411188112778	germany
5411188113416	france
5411188113416	spain
5411188114536	germany
5411188114536	united-kingdom
5411188114581	germany
5411188114581	switzerland
5411188114581	france
5411188114666	belgium
5411188114666	france
5411188114666	united-kingdom
5411188115366	belgium
5411188115366	germany
5411188115366	france
5411188115410	france
5411188115458	germany
5411188115458	france
5411188115458	austria
5411188115472	germany
5411188115472	switzerland
5411188115472	france
5411188115496	germany
5411188115496	france
5411188115519	switzerland
5411188115519	germany
5411188115533	belgium
5411188115533	germany
5411188115533	france
5411188115533	switzerland
5411188115557	belgium
5411188115557	germany
5411188115557	france
5411188115687	germany
5411188115687	france
5411188115731	france
5411188116028	germany
5411188116028	france
5411188116592	belgium
5411188116592	germany
5411188116592	france
5411188116592	switzerland
5411188116615	germany
5411188116615	france
5411188116844	belgium
5411188116844	france
5411188116882	france
5411188116905	belgium
5411188116905	france
5411188116936	france
5411188116998	france
5411188117032	italy
5411188117476	switzerland
5411188117476	france
5411188118039	france
5411188118121	germany
5411188118121	sweden
5411188118282	france
5411188118640	france
5411188118732	france
5411188118961	france
5411188118961	united-kingdom
5411188118961	spain
5411188119074	france
5411188119098	france
5411188119098	united-kingdom
5411188119098	austria
5411188119098	spain
5411188119340	france
5411188119364	france
5411188119470	germany
5411188119470	france
5411188119562	france
5411188119586	belgium
5411188119586	germany
5411188119586	france
5411188119586	switzerland
5411188119913	france
5411188119937	germany
5411188120575	germany
5411188120742	belgium
5411188120742	germany
5411188120742	france
5411188120957	france
5411188120957	sweden
5411188121251	germany
5411188121251	sweden
5411188121305	germany
5411188121305	france
5411188121374	france
5411188121374	sweden
5411188121473	france
5411188121770	france
5411188121824	france
5411188121855	france
5411188121886	france
5411188121916	france
5411188121916	italy
5411188121947	belgium
5411188121947	france
5411188121978	belgium
5411188121992	belgium
5411188121992	france
5411188122029	france
5411188122043	france
5411188122098	belgium
5411188122098	france
5411188122494	france
5411188122586	france
5411188122661	france
5411188122715	france
5411188122890	belgium
5411188122890	germany
5411188122890	france
5411188122913	germany
5411188122913	france
5411188123132	germany
5411188123132	france
5411188123798	poland
5411188124191	germany
5411188124191	france
5411188124191	sweden
5411188124269	belgium
5411188124269	germany
5411188124269	spain
5411188124269	luxembourg
5411188124269	france
5411188124269	netherlands
5411188124504	france
5411188124528	france
5411188124726	france
5411188124900	germany
5411188124900	france
5411188125426	france
5411188125440	france
5411188125761	france
5411188125808	germany
5411188126096	germany
5411188126119	france
5411188126119	netherlands
5411188126157	france
5411188126171	france
5411188126195	france
5411188126393	germany
5411188126393	france
5411188126430	germany
5411188126430	france
5411188126478	spain
5411188210368	united-kingdom
5411188300083	germany
5411188511328	united-kingdom
5411188511342	france
5411188512271	germany
5411188512271	france
5411188513452	france
5411188513513	france
5411188513513	italy
5411188513551	spain
5411188543381	france
5411188543381	united-kingdom
5411188543381	greece
5411188543381	russia
5411188543398	france
5411193094656	belgium
5411193094656	france
5411193098548	france
5411193098982	france
5411193098999	france
5411198227905	france
54112100	france
5411211102059	belgium
5411211401190	france
5411211404177	france
5411211606410	france
5411223010625	france
5411223010823	france
5411223010939	france
5411223013039	germany
5411223013077	france
5411223014050	russia
5411223030029	france
5411223030036	france
5411223030043	france
5411223030050	belgium
5411223030067	france
5411223030081	belgium
5411223030081	france
5411223030098	france
5411241005504	portugal
5411251103405	belgium
5411276200516	belgium
5411283000017	france
5411283000161	france
5411328014887	france
5411328037893	france
5411328044235	france
5411328055798	belgium
5411328055798	france
5411328062284	france
5411328079169	germany
5411328183170	belgium
5411331012528	belgium
5411333100414	france
5411333899028	france
5411333909123	france
5411333999995	france
5411348000235	france
5411348000310	guadeloupe
5411348000327	france
5411348000327	reunion
5411348002116	france
5411353001289	portugal
5411353099422	france
5411361011430	spain
5411361011584	france
5411361011676	belgium
5411361011676	netherlands
5411361018200	belgium
5411361018200	netherlands
5411361018507	germany
5411361062876	france
5411361083499	belgium
5411361083499	netherlands
5411361087565	belgium
5411361087565	netherlands
5411361091500	belgium
5411361091500	netherlands
5411363101641	belgium
5411363101641	france
5411364151119	france
5411364151416	france
5411364151447	france
5411376003147	france
5411386864516	france
5411396000164	belgium
5411396000164	france
5411410067883	france
5411421010137	belgium
5411421010137	france
5411421010489	france
5411423100287	france
5411423100829	belgium
5411423100829	france
5411423101369	france
5411423101796	belgium
5411423101796	france
5411423500117	belgium
5411423500117	france
5411431115143	france
5411431115952	france
5411431122141	france
5411431163144	france
5411431167142	france
5411431168057	france
5411431756483	france
5411431862146	france
5411431872145	france
5411431872848	france
5411431882144	france
54114423500117	belgium
5411462000715	france
5411462002252	belgium
5411462045013	belgium
5411462045013	france
5411462050314	france
5411462200559	belgium
5411462200559	france
5411476001920	france
5411491004173	france
5411506200613	belgium
5411506315218	france
5411516001453	france
5411536721003	france
5411536721225	france
5411536721287	france
5411551130392	france
5411551141091	belgium
5411551141091	france
5411551180946	france
5411551210513	france
5411551223346	france
5411551270722	france
5411551300818	belgium
5411551300818	france
5411571077134	france
5411571077158	france
5411571410016	france
5411571537225	france
5411571537270	france
5411579040116	france
5411588163042	france
5411588279002	sweden
5411597052221	belgium
5411616000523	france
5411616002404	france
5411633043312	italy
5411633043312	spain
5411633043312	luxembourg
5411633043312	france
5411633043312	netherlands
5411633213302	france
5411633250055	france
5411633330030	france
5411633330054	france
5411633330085	belgium
5411633330085	france
5411633330917	france
5411633331013	france
5411633332010	belgium
5411633332010	united-kingdom
5411633332010	spain
5411633332010	france
5411633332010	netherlands
5411633750036	france
5411633750050	switzerland
5411633750050	france
5411633750920	france
5411651090626	belgium
5411651090626	france
5411651091036	france
5411651091043	france
5411651091098	france
5411651091203	france
5411656001313	spain
5411656010117	france
5411656010711	belgium
5411656010711	united-kingdom
5411656010711	germany
5411656010711	spain
5411656010711	switzerland
5411656010711	france
5411656010711	netherlands
5411656050977	france
5411656050984	france
5411656050991	france
5411656051134	france
5411656051387	france
5411656051479	france
5411656051486	france
5411656051820	france
5411663000477	france
5411663001276	france
5411663002174	france
5411663002341	france
5411663002716	france
5411663002778	france
5411663002846	belgium
5411663003300	france
5411663004772	france
5411663060020	france
5411676100065	france
5411676100805	france
5411676100812	belgium
5411676100812	germany
5411676100812	switzerland
5411676100812	france
5411676100812	hungary
5411676301332	france
5411676453758	belgium
5411676700005	belgium
5411676800408	belgium
5411676800408	italy
5411676800408	france
5411676800408	hungary
5411676800408	canada
5411676800446	belgium
5411677004218	france
5411681014005	belgium
5411681014005	switzerland
5411681014005	france
5411681014005	united-kingdom
5411681014050	france
5411681014531	france
5411681035000	france
5411681035109	france
5411681037004	belgium
5411681038001	france
5411681038056	france
5411681090009	france
5411681400310	france
5411681401164	france
5411681401775	france
5411681403410	france
5411681403571	france
5411681403588	france
5411683220138	french-polynesia
5411686701023	belgium
5411686701023	switzerland
5411686701023	france
5411686701023	portugal
5411716124981	spain
5411718911703	belgium
5411761278440	belgium
5411772850024	france
5411788002493	france
5411788002509	france
5411788002516	france
5411788003377	france
5411788003384	france
5411788003612	france
5411788003629	france
5411788003636	belgium
5411788003636	france
5411788006200	france
5411788026246	france
5411788026253	france
5411788032155	france
5411788034265	france
5411788034678	france
5411788035736	france
5411788036498	france
5411788036498	spain
5411788036504	france
5411788036511	france
5411788037167	france
5411788037181	france
5411788037785	germany
5411788037785	france
5411788037792	france
5411788037808	france
5411788037891	france
5411788037907	france
5411788037914	france
5411788038058	france
5411788038195	belgium
5411788038515	france
5411788038836	france
5411788038881	france
5411788039505	france
5411788040587	france
5411788040907	france
5411788041157	france
5411788041164	france
5411788041256	belgium
5411788041256	france
5411788042338	france
5411788042345	france
5411788042352	france
5411788042536	france
5411788042543	france
5411788042550	france
5411788042680	france
5411788042826	belgium
5411788042826	france
5411788042918	france
5411788043120	france
5411788043243	france
5411788043267	france
5411788043274	france
5411788043328	germany
5411788043328	france
5411788043540	france
5411788043625	france
5411788043700	france
5411788043717	france
5411788043731	france
5411788043748	france
5411788044431	belgium
5411788044431	france
5411788044592	france
5411788044752	france
5411788044769	france
5411788044776	france
5411788044837	france
5411788044929	france
5411788044936	france
5411788044981	france
5411788045094	france
5411788045179	france
5411788045285	germany
5411788045285	france
5411788045438	france
5411788045551	france
5411788045568	france
5411788045612	france
5411788045711	france
5411788045759	belgium
5411788045759	france
5411788045810	france
5411788046091	france
5411788046145	france
5411788046206	france
5411788046282	france
5411788046374	france
5411788046381	france
5411788046459	france
5411788046527	france
5411788046565	france
5411788046589	france
5411788046664	france
5411788046725	france
5411788046756	france
5411788046770	france
5411788046794	france
5411788046800	france
5411788046879	france
5411788046886	france
5411788046930	france
5411788046992	france
5411788047043	germany
5411788047043	france
5411788047050	france
5411788047081	france
5411788047166	france
5411788047241	france
5411788047258	france
5411788047272	france
5411788047296	france
5411788047319	france
5411788047364	france
5411788047371	france
5411788047661	france
5411788047753	france
5411788047760	france
5411788047982	france
5411788047999	france
5411788048002	france
5411788048019	france
5411788048255	france
5411803060316	belgium
5411803060316	france
5411803111193	france
5411806105014	belgium
5411806105014	france
5411806105052	france
5411806124282	france
5411823000361	france
5411823000552	france
5411823000699	france
5411823026514	france
5411823026521	france
5411823026538	france
5411823026569	france
5411823027719	france
5411823027726	france
5411823027733	france
5411823029041	france
5411823029089	france
5411823029089	netherlands
5411823105332	france
5411823142047	switzerland
5411823142047	france
5411823142054	france
5411823148018	france
5411823148049	france
5411823200372	france
5411823230416	france
5411823250391	france
5411823505002	france
5411823601001	france
5411823613004	france
5411823773616	france
5411823773784	france
5411823860453	france
5411823864529	france
5411823864819	france
5411823864987	france
5411823865151	france
5411823865205	france
5411823865212	france
5411823865441	france
5411823865632	france
5411823865663	france
5411823865724	france
5411823865885	france
5411823865922	france
5411823866189	france
5411823866264	france
5411823866837	france
5411823998002	france
5411823998033	france
5411831888005	france
5411858000077	france
5411858000107	belgium
5411858000145	belgium
5411863000130	france
5411866599853	france
5411866599907	france
5411866940839	france
5411866957820	france
5411866957905	france
5411866957950	france
5411866958094	belgium
5411866958124	belgium
5411866958537	belgium
5411866967706	belgium
5411873010600	france
5411879333338	france
5411896111117	france
5411896111155	france
5411896111216	france
5411896111520	france
5411896111568	france
5411896111711	france
5411901040319	france
5411901048445	france
5411901070019	belgium
5411901082623	france
5411901082630	france
5411901082661	france
5411901082678	france
5411901701326	france
5411901701333	france
5411901825886	spain
5411911001782	france
5411911900016	france
5411916112520	spain
5411916118478	spain
5411916118485	spain
5411916335813	france
5411944363505	france
5411944363963	france
5411951000066	belgium
5411951000066	france
5411963745535	france
5411986207959	france
5411986207959	guadeloupe
5411986207973	france
5412038017021	france
5412038104929	france
5412038105377	belgium
5412038129076	france
5412038129083	france
5412038129113	france
5412038129120	france
5412038129144	france
5412038129205	france
5412038129229	france
5412038129304	france
5412038129311	france
5412038210101	belgium
5412038210101	france
5412038210118	belgium
5412038210118	france
5412038241013	france
5412038241020	france
5412038241051	france
5412038242096	belgium
5412038242096	france
5412038243017	belgium
5412038243017	france
5412038243048	belgium
5412038243048	france
5412038243093	belgium
5412038243093	france
5412038293005	belgium
5412038293005	france
5412038298635	belgium
5412038298635	france
5412038381481	france
5412038384673	france
5412038385076	france
5412038385571	france
5412038385588	france
5412038540000	france
5412038568110	france
5412038568189	france
5412038568523	france
5412046230047	belgium
5412091004938	france
5412091004938	spain
5412093130185	belgium
5412093130185	france
5412113877687	france
5412120530117	france
5412121000404	belgium
5412121044859	france
5412121044866	france
5412121930824	france
5412138103310	belgium
5412138203317	switzerland
5412138391335	france
5412138403311	france
5412138495019	france
5412138552514	france
5412138702513	france
5412141001023	france
5412141002129	france
5412141204080	belgium
5412141224040	france
5412158001030	france
5412158001238	belgium
5412158001238	france
5412158001399	belgium
5412158001399	france
5412158002402	france
5412158002617	france
5412158003133	belgium
5412158003133	france
5412158004604	belgium
5412158005878	france
5412158006219	france
5412158007308	france
5412158007483	belgium
5412158007483	france
5412158007599	belgium
5412158007599	france
5412158008930	switzerland
5412158008930	france
5412158009869	france
5412158010179	france
5412158011176	belgium
5412158011176	france
5412158018977	belgium
5412158018977	france
5412158018991	france
5412158020451	france
5412158021618	france
5412158022370	belgium
5412158023261	france
5412158025500	france
5412158030108	france
5412172010063	france
5412186000098	belgium
5412186000098	france
5412186000135	france
5412186000159	france
5412186000265	france
5412186000715	france
5412186001521	france
5412186002436	france
5412186003013	france
5412194133450	belgium
5412194133450	france
5412210012967	france
5412210133112	united-kingdom
5412211888653	france
5412254734535	france
5412279978013	france
5412294010194	france
5412322220007	france
5412322650002	belgium
5412322660001	belgium
5412322660001	france
5412343001166	france
5412343201337	belgium
5412343201337	france
5412343201337	russia
5412344181010	belgium
5412344181010	france
5412351007853	france
5412360001866	france
5412360003426	france
5412360003792	france
5412360007455	france
5412360012626	france
5412451000037	belgium
5412451000037	france
5412465447071	france
5412465447132	belgium
5412465447132	france
5412465447170	france
5412465561357	france
5412465666113	france
5412465666137	france
5412465666175	france
5412465994865	france
5412465994926	france
5412465994940	france
5412465995114	france
5412465999013	france
5412474900017	belgium
5412474900017	portugal
5412481150030	belgium
5412481150047	belgium
5412500020405	france
54125001	france
5412500550025	france
54125032	france
5412514111144	france
5412514111229	france
5412514112318	france
5412514222017	france
5412514222246	france
5412514333348	france
5412514333393	germany
5412514333393	france
5412514350000	france
5412514777739	switzerland
5412514777739	france
5412514930141	france
5412514930141	denmark
5412514930936	belgium
5412514930936	france
5412514930974	france
5412514932381	france
5412514932473	germany
5412514932473	france
5412514932664	france
5412514933050	france
5412514934309	belgium
5412514934309	france
5412514934316	belgium
5412514934316	france
5412514935429	germany
5412514935429	france
5412514999957	france
5412541042558	belgium
5412541204062	france
5412541506067	france
5412573405000	belgium
5412573405000	france
5412586016767	france
5412588183924	france
5412588293821	spain
5412588422849	france
5412588422870	france
5412588424249	france
5412652000065	france
5412672264324	france
5412680041313	belgium
5412723020169	france
5412723022408	belgium
5412723027236	france
5412723120012	france
5412723120173	france
5412723141307	france
5412723232593	france
5412723300124	france
5412723501484	france
5412741000020	belgium
5412741000020	france
5412746003415	france
5412746003811	france
5412768261091	belgium
5412768261091	france
5412778000017	belgium
5412778000017	france
5412778000086	france
5412822000024	france
5412822002004	france
5412841601240	france
5412841601257	belgium
5412841601257	france
5412841605101	france
5412858000067	france
5412858000074	france
5412858000081	france
5412858000081	portugal
5412858000104	belgium
5412858000104	france
5412860001281	france
5412860500029	belgium
5412862101002	france
5412873045340	france
5412873101008	france
5412873162849	france
5412873163679	france
5412873167639	france
5412896000029	france
5412896000135	france
5412896000142	france
5412896001507	france
5412896006335	belgium
5412896006335	france
5412896006335	italy
5412901000013	belgium
5412916950884	belgium
5412916950884	france
5412916950907	france
5412929001092	belgium
5412929001092	france
5412929001092	netherlands
5412929001221	france
5412929001306	belgium
5412939032925	belgium
5412939121001	france
5412939121261	france
5412939924442	france
5412949095989	france
5412956213413	france
5412956213420	france
5412956213420	spain
5412956213437	france
5412956213727	france
5412956213734	france
5412956214014	france
5412956214045	france
5412956214052	france
5412956214069	france
5412956214519	france
5412956214526	france
5412956214540	belgium
5412956214540	france
5412956214663	france
5412956215011	france
5412956215059	france
5412956216315	france
5412956216322	france
5412956216414	france
5412956216438	france
5412956216490	france
5412971002702	france
5412971004010	france
5412971004034	france
5412971004652	belgium
5412971004652	france
5412971004669	france
5412971005192	france
5412971014552	france
5412971016099	france
5412971016112	belgium
5412971016112	france
5412971016464	belgium
5412971016464	france
5412971016471	france
5412971016723	belgium
5412971016723	france
5412971116072	belgium
5412971116072	france
5412971116225	belgium
5412971116225	france
5412971116669	france
5412971118007	france
5412982001206	belgium
5412982001206	france
5412983130028	france
5412983233026	france
5412983280020	france
5412983870023	france
5413023000158	france
5413023000158	italy
5413023001001	belgium
5413023001001	france
5413023001001	canada
5413023003104	france
5413049010469	france
5413049321329	france
5413074000039	portugal
5413081250045	france
5413081250113	belgium
5413081250113	france
5413081250311	france
5413081251035	france
5413110001440	france
5413110010206	france
5413110010237	france
5413110010381	france
5413110010657	france
5413110010725	france
5413110011104	france
5413110011470	france
5413110011609	france
5413110011630	france
5413110011647	france
5413110011777	france
5413110011944	france
5413110012026	france
5413110021042	france
5413110052060	france
5413110052350	france
5413110052374	france
5413110069556	france
5413121355099	france
5413121358694	france
5413121359042	belgium
5413121359042	france
5413121360659	belgium
5413121360659	france
5413121360703	france
5413121360840	belgium
5413121360840	france
5413121361304	france
5413121361342	france
5413121362127	france
5413121362189	france
5413121362639	france
5413121362714	france
5413121363001	france
5413121363735	france
5413121363742	france
5413121363933	france
5413121364190	france
5413123009334	france
5413123009921	france
5413123009983	france
5413128336367	belgium
5413128336367	france
5413128342481	france
5413128345161	france
5413128345222	france
5413128348322	belgium
5413128348704	belgium
5413128349749	france
5413134001723	belgium
5413143017197	france
5413149775183	france
5413149775183	denmark
5413165300017	france
5413171061124	france
5413171668200	france
5413202333336	france
5413208200014	france
5413208320071	france
5413216750051	france
5413226551006	france
5413285000569	france
5413285002198	france
5413285004000	france
5413302081144	france
5413302610139	france
5413321001055	france
5413321290121	france
5413330100855	france
5413330100855	netherlands
5413362343107	belgium
5413368002008	france
5413389017463	france
5413401002439	france
5413401002453	france
5413401004372	france
5413408544451	spain
5413415150126	germany
5413415150126	france
5413415151109	france
5413415206304	france
5413415208308	france
5413415209305	france
5413415233300	belgium
5413415233300	germany
5413415233300	france
5413415234307	france
5413415236301	france
5413415238305	france
5413415288300	france
5413415900103	france
5413415900202	belgium
5413415900202	france
5413415900301	france
5413415900400	france
5413415900509	france
5413415900608	france
5413415901506	france
5413415901605	france
5413415903500	france
5413415903708	france
5413415904507	france
5413415904606	france
5413415905900	france
5413415906006	france
5413415906204	belgium
5413415906808	france
5413415906907	france
5413415907102	france
5413415907409	france
5413415907508	france
5413415907607	france
5413415907706	france
5413415907904	france
5413415911895	france
5413415913844	france
5413415913905	france
5413415914674	france
5413415914681	france
5413415914698	france
5413415914711	france
5413415915053	france
5413422103689	france
5413428041503	france
5413428049509	france
5413444200304	belgium
5413444200304	france
5413444200403	belgium
5413458001676	france
5413458017578	france
5413458017585	france
5413458060185	france
5413458061403	france
5413458061410	france
5413458063087	france
5413471000403	belgium
5413476927552	france
5413476928511	france
5413476937254	france
5413476951595	france
5413476956903	france
5413476963321	france
5413476963345	france
5413476976024	france
5413476977663	france
5413476980236	france
5413476980243	france
5413495101568	belgium
5413506104700	belgium
5413508004213	france
5413546329859	serbia
5413548001180	belgium
5413548001180	france
5413548003726	france
5413548008189	france
5413548013169	france
5413548015552	switzerland
5413548015552	france
5413548015866	france
5413548016382	france
5413548017914	belgium
5413548017914	switzerland
5413548017914	france
5413548018201	france
5413548019703	france
5413548019932	france
5413548020549	switzerland
5413548020549	france
5413548021010	france
5413548021119	france
5413548040592	france
5413548140940	france
5413548280189	germany
5413548280189	switzerland
5413548280189	france
5413548280585	france
5413548280677	switzerland
5413548280677	france
5413548280776	france
5413548283128	germany
5413548283128	france
5413556051924	france
5413588300014	france
5413588603160	belgium
5413588603160	france
5413588612070	belgium
5413588617037	france
5413588617051	belgium
5413588617051	france
5413588617112	belgium
5413588617112	france
5413588620006	belgium
5413588620006	france
5413595702009	france
5413612130877	france
5413612130976	france
5413612131102	france
5413612140418	france
5413612250018	france
5413612250049	france
5413612250056	france
5413612250155	france
5413612330055	france
5413612330093	france
5413612330130	france
5413612330147	france
5413612330154	france
5413612330161	france
5413612390004	france
5413612410009	france
5413617308004	belgium
5413622830644	france
5413622831191	netherlands
5413623101002	france
5413623700052	germany
5413623700052	france
5413623700069	belgium
5413623704333	belgium
5413623704333	france
