	code	name	image	n_additives	nutriscore	energy_100g	energy.from.fat_100g	fat_100g	saturated.fat_100g	monounsaturated.fat_100g	polyunsaturated.fat_100g	omega.3.fat_100g	omega.6.fat_100g	omega.9.fat_100g	trans.fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum.proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin.a_100g	beta.carotene_100g	vitamin.d_100g	vitamin.e_100g	vitamin.k_100g	vitamin.c_100g	vitamin.b1_100g	vitamin.b2_100g	vitamin.pp_100g	vitamin.b6_100g	vitamin.b9_100g	folates_100g	vitamin.b12_100g	biotin_100g	pantothenic.acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits.vegetables.nuts_100g	fruits.vegetables.nuts.estimate_100g	collagen.meat.protein.ratio_100g	cocoa_100g	chlorophyl_100g	carbon.footprint_100g	nutrition.score.fr_100g	nutrition.score.uk_100g	glycemic.index_100g	water.hardness_100g	choline_100g	phylloquinone_100g	beta.glucan_100g	inositol_100g	carnitine_100g
128	28271	Scottish All Butter Toffee & Pecan Shortbread Rounds		1	d	2297	NA	34.9	18.2	NA	NA	NA	NA	NA	NA	NA	52	21.2	NA	NA	4.1	4.7	NA	NA	NA	0.5	0.196850393700787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	18	18	NA	NA	NA	NA	NA	NA	NA
135	30908	All Butter Summer Trifle Cookies	https://static.openfoodfacts.org/images/products/00030908/front_en.13.200.jpg	0	e	1986	NA	21.5	10.1	NA	NA	NA	NA	NA	NA	NA	62.5	30.5	NA	NA	3.2	5.9	NA	NA	NA	1.02	0.401574803149606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
149	47852	All Butter Scottish Shortbread Assortment		1	e	2159	NA	28.2	16	NA	NA	NA	NA	NA	NA	NA	58.5	14.7	NA	NA	2.7	5.7	NA	NA	NA	0.75	0.295275590551181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	NA	NA	NA	NA	NA	NA	NA
183	8077102146	Hello Panda	https://static.openfoodfacts.org/images/products/000/807/710/2146/front_en.6.200.jpg	2	e	2230	1110	26.7	13.3	NA	NA	NA	NA	NA	0	0.0333	66.7	33.3	NA	NA	6.67	6.67	NA	NA	NA	0.931	0.367	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.133	NA	0.0024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
243	109031	Crispy Crunchy Oatmeal Raisin Cookies		0	e	2092	NA	26.6	13.3	NA	NA	NA	NA	NA	NA	NA	63.3	30	NA	NA	NA	6.66	NA	NA	NA	0.4	0.15748031496063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
374	117746	Reduced Fat Belgian Chocolate Chunk Cookies	https://static.openfoodfacts.org/images/products/00117746/front.3.200.jpg	4	e	1928	NA	17.7	10.1	NA	NA	NA	NA	NA	NA	NA	68.5	44.4	NA	NA	2.7	5.1	NA	NA	NA	0.81	0.318897637795276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
375	11778	All Butter Reduced Fat Stem Ginger Cookies		4	d	1809	NA	13.3	7	NA	NA	NA	NA	NA	NA	NA	70.2	35.7	NA	NA	2.5	6.1	NA	NA	NA	0.83	0.326771653543307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	18	NA	NA	NA	NA	NA	NA	NA
465	14100042587	Milano Lemon Flavored Chocolate	https://static.openfoodfacts.org/images/products/001/410/004/2587/front_en.6.200.jpg	0	e	2090	NA	26.9	15.4	NA	NA	NA	NA	NA	NA	NA	61.5	34.6	NA	NA	3.85	3.85	NA	NA	NA	0.391	0.154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	NA	NA	NA	NA	NA	NA	NA
466	14100042631	Milano dulce de leche	https://static.openfoodfacts.org/images/products/001/410/004/2631/front_en.12.200.jpg	2	e	2130	984	27.4	15.7	NA	NA	NA	NA	NA	0	0.0196	62.7	35.3	NA	NA	0	3.92	NA	NA	NA	0.448	0.176	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0784	NA	0.00141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
468	14100074038	Milano Distinctive Cookies		1	e	2260	NA	30.6	14.1	NA	NA	NA	NA	NA	NA	0.0235	61.1	30.6	NA	NA	2.35	7.05	NA	NA	NA	0.627	0.247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
470	14100074359	Milano Orange Flavored Chocolate	https://static.openfoodfacts.org/images/products/001/410/007/4359/front_en.10.200.jpg	1	e	2180	1170	28	20	NA	NA	NA	NA	NA	0	0.02	64	32	NA	NA	4	4	NA	NA	NA	0.66	0.26	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0.00288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
473	14100074724	Milano Double Chocolate	https://static.openfoodfacts.org/images/products/001/410/007/4724/front_en.14.200.jpg	2	e	2170	NA	NA	13	NA	NA	NA	NA	NA	0	NA	63	33.3	NA	NA	3.7	3.7	NA	NA	NA	0.423	0.167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
475	14100075226	Tahoe White Chocolate Macadamia	https://static.openfoodfacts.org/images/products/001/410/007/5226/front_en.18.200.jpg	1	e	2090	804	23.1	13.5	NA	NA	NA	NA	NA	0	0.0192	65.4	38.5	NA	NA	0	3.85	NA	NA	NA	0.586	0.231	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	26	NA	NA	NA	NA	NA	NA	NA
476	14100077084	Chesapeake Dark Chocolate Pecan	https://static.openfoodfacts.org/images/products/001/410/007/7084/front_en.7.200.jpg	0	e	2343	NA	32	12	NA	NA	NA	NA	NA	NA	NA	63	32	NA	NA	NA	8	NA	NA	NA	0.32	0.125984251968504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
477	14100077121	Sausalito Milk Chocolate Macadamia	https://static.openfoodfacts.org/images/products/001/410/007/7121/front_en.8.200.jpg	1	e	2090	804	23.1	13.5	NA	NA	NA	NA	NA	0	0.0192	65.4	38.5	NA	NA	0	3.85	NA	NA	NA	0.586	0.231	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	26	NA	NA	NA	NA	NA	NA	NA
479	14100078609	Double chocolate Nantuket Dark Chocolate	https://static.openfoodfacts.org/images/products/001/410/007/8609/front_en.12.200.jpg	0	e	2090	896	25	10.7	NA	NA	NA	NA	NA	0	0.0357	67.9	28.6	NA	NA	0	3.57	NA	NA	NA	0.952	0.375	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0.00386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	26	NA	NA	NA	NA	NA	NA	NA
488	14100096979	Chocolate Chunk Crispy Cookies - Dark Chocolate Pecan	https://static.openfoodfacts.org/images/products/001/410/009/6979/front.19.200.jpg	4	e	2269	NA	32.4	12.8	NA	NA	NA	NA	NA	NA	NA	57.8	34	NA	NA	5.4	5.1	NA	NA	NA	0.8001	0.315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
489	14100096986	Chocolate Chunk Dark Double Chocolate Crispy Cookies	https://static.openfoodfacts.org/images/products/001/410/009/6986/front.8.200.jpg	5	e	2075	NA	26	15	NA	NA	NA	NA	NA	NA	NA	58	37	NA	NA	5.8	5.2	NA	NA	NA	0.65	0.255905511811024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
490	14100097006	Chocolate Chunk Milk Chocolate Macadamia Crispy Cookies	https://static.openfoodfacts.org/images/products/001/410/009/7006/front.8.200.jpg	4	e	2230	NA	30.4	14.3	NA	NA	NA	NA	NA	NA	NA	60.1	32.6	NA	NA	4.2	4.9	NA	NA	NA	0.7	0.275590551181102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
491	14100097013	Chocolate Chunk White Chocolate Macadamia Crispy Cookies	https://static.openfoodfacts.org/images/products/001/410/009/7013/front.6.200.jpg	4	e	2167	NA	29	14	NA	NA	NA	NA	NA	NA	NA	58	33	NA	NA	0	6	NA	NA	NA	0.8	0.31496062992126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	26	NA	NA	NA	NA	NA	NA	NA
492	14100097037	Soft Baked Chocolate Chunk Dark Chocolat Brownie	https://static.openfoodfacts.org/images/products/001/410/009/7037/front.14.200.jpg	5	e	1946	NA	19.2	10.6	NA	NA	NA	NA	NA	NA	NA	67.3	41.7	NA	NA	5.7	5.3	NA	NA	NA	0.5	0.196850393700787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
493	14100097068	Soft Baked Santa Cruz Oatmeal Raisin Cookies	https://static.openfoodfacts.org/images/products/001/410/009/7068/front.6.200.jpg	0	d	1753	NA	14.5	4.8	NA	NA	NA	NA	NA	NA	NA	74.2	41.9	NA	NA	6.5	6.5	NA	NA	NA	0.7366	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	16	NA	NA	NA	NA	NA	NA	NA
494	14100098416	Lexington Milk Chocolate Toffee Almond	https://static.openfoodfacts.org/images/products/001/410/009/8416/front_en.7.200.jpg	0	e	2090	965	26.9	11.5	NA	NA	NA	NA	NA	0	0.0385	65.4	38.5	NA	NA	3.85	3.85	NA	NA	NA	0.879	0.346	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0.00277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
495	14100098423	Maui Milk Chocolate Coconut Almond	https://static.openfoodfacts.org/images/products/001/410/009/8423/front_en.14.200.jpg	0	e	2090	965	26.9	13.5	NA	NA	NA	NA	NA	0	0	65.4	34.6	NA	NA	3.85	3.85	NA	NA	NA	0.684	0.269	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0.00138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
496	14100098980	Cookies soft baked	https://static.openfoodfacts.org/images/products/001/410/009/8980/front_en.12.200.jpg	5	e	1916	NA	17.1	9.5	NA	NA	NA	NA	NA	NA	NA	70.8	40.8	NA	NA	2.2	4.8	NA	NA	NA	0.6	0.236220472440945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
610	161565	Demerara Crunch Shortbreads		0	e	2137	NA	25.1	15	NA	NA	NA	NA	NA	NA	NA	64.3	23.8	NA	NA	NA	6.3	NA	NA	NA	0.6	0.236220472440945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
692	18000817818	Chocolate Chunk & Chip	https://static.openfoodfacts.org/images/products/001/800/081/7818/front_en.10.200.jpg	3	e	1870	NA	18.4	9.21	NA	NA	NA	NA	NA	0	0.0132	63.2	39.5	NA	NA	2.63	2.63	NA	NA	NA	0.902	0.355	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0.000947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
706	184281	All Butter Scottish Shortbread Assortment	https://static.openfoodfacts.org/images/products/00184281/front_en.9.200.jpg	2	e	2159	NA	28.2	16	NA	NA	NA	NA	NA	NA	NA	58.5	14.7	NA	NA	NA	5.7	NA	NA	NA	0.75	0.295275590551181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
707	184311	All Butter Scotland Shortbread Assortment		1	e	2156	NA	28.2	16	NA	NA	NA	NA	NA	NA	NA	58.5	14.7	NA	NA	NA	5.7	NA	NA	NA	0.75	0.295275590551181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
735	19320015441	Shortbread Cookies	https://static.openfoodfacts.org/images/products/001/932/001/5441/front_en.7.200.jpg	1	d	2040	877	23.3	5.81	5.81	9.3	NA	NA	NA	1.16	0	67.4	18.6	NA	NA	2.33	4.65	NA	NA	NA	1.36	0.535	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	18	NA	NA	NA	NA	NA	NA	NA
746	198370	Butterscotch Scottie Dogs	https://static.openfoodfacts.org/images/products/00198370/front.3.200.jpg	1	e	2152	NA	27.8	18.8	6.2	0.6	NA	NA	NA	NA	NA	60	22.1	37.9	NA	1.5	5.4	NA	NA	NA	0.58	0.228346456692913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
763	20200070061	Girl Scout Cookies Thin Mints	https://static.openfoodfacts.org/images/products/002/020/007/0061/front_en.3.200.jpg	2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
874	214036	Cinnamon Schoolbook Cookies	https://static.openfoodfacts.org/images/products/00214036/front_en.7.200.jpg	0	d	1810	487	13.3	6.67	NA	NA	NA	NA	NA	0	0	76.7	26.7	NA	NA	3.33	6.67	NA	NA	NA	0.593	0.233	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0.0024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	14	NA	NA	NA	NA	NA	NA	NA
878	21908509372	Chocolate Chip Cookie Dough	https://static.openfoodfacts.org/images/products/002/190/850/9372/front_en.9.200.jpg	0	d	1950	929	24.4	6.67	13.3	3.33	NA	NA	NA	0	0	62.2	35.6	NA	NA	6.67	8.89	NA	NA	NA	0.31	0.122	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.667	NA	0	0.222	0.004	0.133	NA	0.000889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	14	NA	NA	NA	NA	NA	NA	NA
998	24300041112	Marshmallow Pies	https://static.openfoodfacts.org/images/products/002/430/004/1112/front_en.9.200.jpg	5	e	1750	584	16.3	9.3	NA	NA	NA	NA	NA	0	0	65.1	34.9	NA	NA	0	4.65	NA	NA	NA	0.62	0.244	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0.00167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
1072	265768	Cookies au Beurre		4	e	2038	NA	22.3	13.5	NA	NA	NA	NA	NA	NA	NA	64.9	29.5	NA	NA	2.3	5.4	NA	NA	NA	0.73	0.28740157480315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
1191	30100053149	Vanilla Wafers	https://static.openfoodfacts.org/images/products/003/010/005/3149/front_en.12.200.jpg	2	c	586	NA	5	1.5	1	2	NA	NA	NA	NA	NA	22	9	NA	NA	1	1	NA	NA	NA	0.3048	0.12	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	NA	NA	NA	NA
1192	30100103417	Cookies Made with M&M'S  Bite Size		7	e	2140	NA	24.4	10	NA	NA	NA	NA	NA	NA	NA	66.7	33.3	NA	NA	2.22	4.44	NA	NA	NA	0.79	0.311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
1256	31535595105	Premium Blueberry Shortbread	https://static.openfoodfacts.org/images/products/003/153/559/5105/front_en.7.200.jpg	0	d	1790	746	17.9	3.57	NA	NA	NA	NA	NA	0	0.0179	57.1	21.4	NA	NA	0	3.57	NA	NA	NA	0.544	0.214	NA	0.000214	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0.00386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	14	NA	NA	NA	NA	NA	NA	NA
1301	33454002535	Black & White Cookies, 9 individually wrapped cookies	https://static.openfoodfacts.org/images/products/003/345/400/2535/front_en.10.200.jpg	3	d	1570	NA	12.5	6.25	NA	NA	NA	NA	NA	0	0.0375	60	35	NA	NA	0	5	NA	NA	NA	0.286	0.113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05	NA	0.0018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	18	NA	NA	NA	NA	NA	NA	NA
1607	39047001107	Pure Butter Shortbread	https://static.openfoodfacts.org/images/products/003/904/700/1107/front_en.16.200.jpg	0	e	2226	NA	30.3	18.9	NA	NA	NA	NA	NA	NA	NA	58.4	16.2	NA	NA	2.1	5.6	NA	NA	NA	0.7	0.275590551181102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	NA	NA	NA	NA	NA	NA	NA
1608	39047001138	Pure Butter Shortbread Fingers	https://static.openfoodfacts.org/images/products/003/904/700/1138/front_en.11.200.jpg	0	e	2226	NA	30.3	18.9	NA	NA	NA	NA	NA	NA	NA	58.4	16.2	NA	NA	2.1	5.6	NA	NA	NA	0.7	0.275590551181102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	NA	NA	NA	NA	NA	NA	NA
1609	39047001176	ShortBread Highlanders	https://static.openfoodfacts.org/images/products/003/904/700/1176/front.3.200.jpg	0	e	2151	NA	NA	16.8	NA	NA	NA	NA	NA	NA	NA	NA	23.5	NA	NA	1.9	5.2	NA	NA	NA	0.6799999	0.267716496062992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
1610	39047001312	Shortbread Triangles	https://static.openfoodfacts.org/images/products/003/904/700/1312/front.4.200.jpg	0	e	2184	NA	28.7	17.9	NA	NA	NA	NA	NA	0	0.075	59.5	18.6	NA	NA	0	5.5	NA	NA	NA	0.66	0.259842519685039	NA	3e-04	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
1611	39047001442	Pure Butter Shortbread Highlanders	https://static.openfoodfacts.org/images/products/003/904/700/1442/front_en.44.200.jpg	0	e	2148	NA	26.9	16.8	NA	NA	NA	NA	NA	NA	NA	61.7	23.5	NA	NA	2	5.2	NA	NA	NA	0.68	0.267716535433071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
1612	39047001466	Pure Butter Shortbread	https://static.openfoodfacts.org/images/products/003/904/700/1466/front.3.200.jpg	0	e	2226	NA	30.3	18.9	NA	NA	NA	NA	NA	NA	NA	58.4	16.2	NA	NA	2.1	5.6	NA	NA	NA	0.7	0.275590551181102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	NA	NA	NA	NA	NA	NA	NA
1613	39047001824	Chocolate Chip Shortbread		1	e	2167	NA	27.6	17.2	NA	NA	NA	NA	NA	NA	NA	61.3	25.7	NA	NA	2	5.2	NA	NA	NA	0.7	0.275590551181102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
