code	name	image	n_additives	nutriscore	nova	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	omega-6-fat_100g	omega-9-fat_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
0084909009944	Pineapple Pieces	https://static.openfoodfacts.org/images/products/008/490/900/9944/front.7.400.jpg	1	a	4	272		0.1	0								15	14.5				1				0.02	0.0078740157480315																																										-2	-2							
0084909021915	Banan med smör	https://static.openfoodfacts.org/images/products/008/490/902/1915/front_en.6.400.jpg	0	d	3	2042		24	16								62	19			9.1	1.6				0.6	0.236220472440945																																										12	12							
0084909103635	Frozen Fresh Durian	https://static.openfoodfacts.org/images/products/008/490/910/3635/front.5.400.jpg	0	a	1	687		3.21	0								31.4	0			1.43	2.14				0	0																																										-5	-5							
0084909210029	Bananes au Sirop	https://static.openfoodfacts.org/images/products/008/490/921/0029/front.5.400.jpg	1		4																																																																								
0084909210074	Mangue au sirop	https://static.openfoodfacts.org/images/products/008/490/921/0074/front.5.400.jpg	1	a	4	238		0	0								14	14				0				0.23	0.0905511811023622																																										-1	-1							
0084909210166	Rambutan au sirop	https://static.openfoodfacts.org/images/products/008/490/921/0166/front.10.400.jpg	1	a	4	314		0	0								18	18			1.5	0				0.09	0.0354330708661417																																										-3	-3							
00853040	Blackcurrant conserve	https://static.openfoodfacts.org/images/products/00853040/front.9.400.jpg	3	c	4	1031		0.4	0.1								58.3	56.8			2.1	0.5				0.2	0.078740157480315																																					45					10	10							
00881302	Purely Mango		0	a	1	276		0.2	0.1								14.1	13.8			2.5	0.7				0.1	0.0393700787401575																																										-4	-4							
00897464	Rainbow Layers		0	a	1	176		0.2	0								9.1	9.1			0.9	0.5				0	0																																				100						-3	-3							
00898058	Roasted Nut Selection		0	a	1	2519		49.6	6.3								9.5	5			7.4	24.9				0.1	0.0393700787401575																																										-1	-1							
00899239	Avocat		0		1																																																																								
00902014	Raisin Rouge Sans Pépins		0		1																																																										100														
00902250	Framboises		0		1																																																																								
00906135	Clementine		0	a		172		0.2	0.1								9.6	9.6				0.7				0.01	0.00393700787401575																																										-3	-3							
00908078	Raisin rouge sans pépins	https://static.openfoodfacts.org/images/products/00908078/front.3.400.jpg	0		1																																																																								
00959070	Organic Virgin Coconut Oil	https://static.openfoodfacts.org/images/products/00959070/front_en.12.400.jpg	0	d	2	3700		100	93.8								0	0			0	0				0	0																																										15	15							
0096619367603	Blueberries		0	a	4	325		0	0								77.5	70			5	2.5				0.0635	0.025		0					0.015														0.25		0.0009																			-1	-1							
00970266	Salade de fruits		0	a		218		0.3	0.1								10.4	10.3				0.6				0.1	0.0393700787401575																																										-3	-3							
00973557	Melon Free Salad		0	a	1	205		0.2	0.1								10.5	10.4			1.6	0.6				0.03	0.0118110236220472																																					100					-4	-4							
00989060	Soft Prunes		1	a	3	908		0.4	0.2								54	34.4			3.9	2				0.1	0.0393700787401575																																				100						-1	-1							
0099482436315	Kahuna Crunch Trail Mix		0	c	3	1940		28.6	5.36	17.9	3.57				0	0	57.1	35.7			3.57	7.14				0.227	0.0893																			0.304																							5	5							
0099482700515	Confiture de fraises		0			167		0	0								10	10				0																																																							
01041859	Red Seedless Grapes	https://static.openfoodfacts.org/images/products/01041859/front_en.3.400.jpg	0	a	1	278		0.5	0.1								15.4	15.4			0.7	0.5				0.01	0.00393700787401575	0																																									-2	-2							
01080605	unwaxed lemons	https://static.openfoodfacts.org/images/products/01080605/front_en.5.400.jpg	0																																																																										
01080681	Jahodový džem		1	c	4	703		0.0667	0								40	36.7				0.0667				0.0333	0.0131																																										10	10							
01092547	red & white seedless grapes	https://static.openfoodfacts.org/images/products/01092547/front_en.3.400.jpg	0																																																																										
01095678	limes 	https://static.openfoodfacts.org/images/products/01095678/front_en.7.400.jpg	0	a	1	36		0.5	0.1								0.8	0.8			0.5	0.7				0.0100076	0.00394							0.046																																			-5	-5							
01103618	Cantaloupe	https://static.openfoodfacts.org/images/products/01103618/front_en.4.400.jpg	0		1																																																																								
01111323	White Seedless Grapes	https://static.openfoodfacts.org/images/products/01111323/front_en.11.400.jpg	0	a	1	278		0.5	0.1								15.4	15.4			0.7	0.5				0.1	0.0393700787401575																																										-2	-2							
01135459	Strawberry Jam	https://static.openfoodfacts.org/images/products/01135459/front_en.6.400.jpg	3	c	4	1068		0.5	0.1								61.3	46			1.3	0.5				0.3302	0.13																																										8	8							
01191905	Strawberry Conserve continental soft set	https://static.openfoodfacts.org/images/products/01191905/front_en.8.400.jpg	2	c	4	1031		0.5	0.1								59	55			1.4	0.5				0.050038	0.0197																																										7	7							
0123456789012	Le bonbon minceur		1	c	3	1343		0.5	0.19								74.1	63.2				5.2				0.04	0.015748031496063																																										6	6							
01246377	easy peelers	https://static.openfoodfacts.org/images/products/01246377/front_en.10.400.jpg	0	a	1	176		0.5	0.1								8.7	8.7			1.2	0.9				0.0100076	0.00394																																										-5	-5							
01251449	Dates		0			1297		0.5	0.1								71.5	50.7				1.7																																																							
01409895	Bramley apples	https://static.openfoodfacts.org/images/products/01409895/front_en.7.400.jpg	0		1	138		0.1									8.1	8.1			1.5	0.3												0.011																																											
01514308	conference pears	https://static.openfoodfacts.org/images/products/01514308/front_en.3.400.jpg	0																																																																										
01587081	Dattes	https://static.openfoodfacts.org/images/products/01587081/front_en.7.400.jpg	1	b	4	1178		0.5	0.1								63.3	57.2			7.7	1.7				0.029972	0.0118																																										2	2							
01618419	Family apples	https://static.openfoodfacts.org/images/products/01618419/front_en.7.400.jpg	0	a	1	199		0.1	0								11.8	11.8			1.8	0.4				0	0																																										-4	-4							
0162290019404	Jackfruit in syrup	https://static.openfoodfacts.org/images/products/016/229/001/9404/front.6.400.jpg	1		4																																																																								
01645613	Strawberry Jam reduced sugar	https://static.openfoodfacts.org/images/products/01645613/front_en.6.400.jpg	4	c	4	771		0.5	0.3								43	40			1.7	0.5				0.150114	0.0591																																										4	4							
01669756	black seedless grapes	https://static.openfoodfacts.org/images/products/01669756/front_en.3.400.jpg	0																																																																										
01790139	family pack plums	https://static.openfoodfacts.org/images/products/01790139/front_en.9.400.jpg	0																																																																										
01800517	strawberries	https://static.openfoodfacts.org/images/products/01800517/front_en.7.400.jpg	0																																																																										
01800524	strawberries	https://static.openfoodfacts.org/images/products/01800524/front_en.3.400.jpg	0																																																																										
01835151	Bluberries	https://static.openfoodfacts.org/images/products/01835151/front_en.12.400.jpg	0	a	1	189		0.5	0.1								9.1	9.1			1.5	0.9				0.01	0.00393700787401575																																										-4	-4							
01835335	Scottish raspberries	https://static.openfoodfacts.org/images/products/01835335/front_en.4.400.jpg	0	a	1	133		0.5	0.1								4.6	4.6			2.5	1.4				0.0100076	0.00394																																										-6	-6							
01835366	Scottish strawberries	https://static.openfoodfacts.org/images/products/01835366/front_en.4.400.jpg	0	a	1	128		0.5	0.1								6	6			1.1	0.8				0.0199898	0.00787																																										-5	-5							
01848632	British Blackberries	https://static.openfoodfacts.org/images/products/01848632/front_en.6.400.jpg	0	a	1	134		0.5	0.1								5.1	5.1			3.1	0.9				0.01	0.00393700787401575																																										-7	-7							
01853407	Red grapes	https://static.openfoodfacts.org/images/products/01853407/front_en.7.400.jpg	0	a		278		0.5	0.1								15.4	15.4			0.7	0.5				0.01	0.00393700787401575																																										-2	-2							
0185889000126	Peeled Snacks Much-Ado-About-Mango	https://static.openfoodfacts.org/images/products/018/588/900/0126/front_en.9.400.jpg	0	b	1	1260	0	0	0						0	0	70.5	50.4			5.04	5.04				0	0		0.00113					0.0302														0.0504		0.000907																			0	0							
01892277	So Organic Cranberries	https://static.openfoodfacts.org/images/products/01892277/front_en.4.400.jpg	0	c	3	1471		0.7	0.1								82.8	72.1			3.8	0.5				0.01	0.00393700787401575																																										5	5							
0200030110940	Fruits secs		0	c		1979		27	3								41	33				14				0.9	0.354330708661417																																										7	7							
0200346039881	amande bio sucre et cannelle		0																																																																										
0200501014746	reine claude		0		1																																																																								
0201300022192	Confiture de fraises		0	a		226		0.2	0.015								4.94	4.24				0.4				0.003	0.00118110236220472																																										-5	-5							
0201300022208	Confiture de cerise du nord		4	b	4	264		0.25	0								7.5	6.72				0.44				0	0																																					49					0	0							
02017887	Apfelmus	https://static.openfoodfacts.org/images/products/02017887/front.9.400.jpg	1	a	4	308		0.4	0.2								15.8	15.3				0.3				0.01	0.00393700787401575																																										-2	-2							
0204505012920	Fraise		0			0		0	0								0	0				0																																																							
0204615018171	Bananes		0	a		105		0	0								50	0				36				0	0																																										-10	-10							
0205361018040	Confiture de myrtilles		3	c	4	1017		0	0								57	57				0				0.12	0.047244094488189																																										8	8							
0205411011090	Bananes		0																																																																										
0205411013971	Bananes		0																																																																										
0205411015098	Banane Bio Max Havelaar		0																																																																										
0205440012204	Ananas		0	b		92		8.3	0.1								9.5	2				6.2				2.5	0.984251968503937																																										2	2							
0205702016735	Melon pasteque		0																																																																										
0207009013783	Fruits pour Brochettes		0		1																																																											100													
0207091012732	Arachides wasabi		5		4																																																																								
0207107007813	Pomme Royal Gala		0	b		456		0.36	0.06								29.27	22.04				0.56				0.002	0.00078740157480315																																										0	0							
0207460010567	🍌 banane		0																																																																										
0208012005901	Banane		0																																																																										
0208325024538	Noix coco		0	a		67		0	0								1.7	1.7				0.8				0	0																																										-5	-5							
0208637007618	Bananes cavendish biologique catégorie 2	https://static.openfoodfacts.org/images/products/020/863/700/7618/front.8.400.jpg	0			375												16			1	0.9				0	0																																																		
0208637018430	Banane Cavendish		0		1																																																											100													
0208845042517	Confiture Extra Myrtille		0	c		992		0.2	0.01								57.4	50.3				0.3				0.023	0.00905511811023622																																										7	7							
0209239001646	Bananne		0																																																																										
0209678021380	Salade de fruits		0																																																																										
0209874009519	Noix de coco		0																																																																										
0209979015095	Ananas tranche sechee		3	d	4	1402		0.8	0								85	74				0				0.67	0.263779527559055																																										11	11							
0211236009310	Bananes		0																																																																										
0211236010897	Bananes cavendish Bio cat2		0																																																																										
0211236012532	bananes		0																																																																										
0211236012730	Bananes Bio		0		1	372		0.25	0.099								19.6	14.8				0.98																																																							
0211236015489	Banane		0			0		0	0								0	0				0																																																							
0219616009905	banane		0	a	1	372		0.39	0.1								29	12			2.6	1.1				0.1	0.0393700787401575																																										-4	-4							
0219616012462	Bananes Cavendish	https://static.openfoodfacts.org/images/products/021/961/601/2462/front.3.400.jpg	0		1																																																																								
0219616013780	Banane Bio + Equitable	https://static.openfoodfacts.org/images/products/021/961/601/3780/front.8.400.jpg	0		1																																																																								
0219616014824	Banane Bio		0																																																																										
02231401611	Marpoms	https://static.openfoodfacts.org/images/products/022/314/016/11/front.11.400.jpg	0		4																																																																								
02231401630	Marpom's fraise		0		4	753		0.3									42.8					0.8																																																							
0240000011859	Tranches d'ananas au jus 0240000011859	https://static.openfoodfacts.org/images/products/024/000/001/1859/front.6.400.jpg	0	a	1	242		0	0								13.1	13.1			0.7	0.3				0	0																																										-3	-3							
0256170019421	ananas tranché		0		1																																																																								
02804477	Banane Bio Cavendish		0		1																																																																								
0291439017053	Noix de coco		0	c		1527		33.5	29.7								7.15	0				3.6				0.051	0.0200787401574803																																										7	7							
0291448016795	Melon pastèque		0	a		159		0.16	0.03								7.91	6.8				0.66				0.01	0.00393700787401575																																										-4	-4							
0295559003897	Amandes décortiquées		0		1																																																																								
0297394022835	Mûres Confiture Extra		1	d	3	1088		0.4	0.3								63.3	57.5				0.7				0.01	0.00393700787401575																																					60					12	12							
03201985	Avocados 	https://static.openfoodfacts.org/images/products/03201985/front_en.6.400.jpg	0	a	1	815		19.5	4.1	12.1	2.2						1.9	0.5			3.4	1.9				0	0					0.0032						0.0004					1.1e-06																										-3	-3							
03461737	pruneaux d'Agen		0																																																																										
0414220867778	Pom'potes		0	a		291		0.5	0.5								14.6	13.1				0.5				0.01	0.00393700787401575																																										-3	-3							
0461968838034	Kiwi		0		1	255		0.522								0	14.7				3	1.14				0.00762	0.003		0.087					0.0927														0.034		0.000304																											
0468554013707	Dole Pineapple Chunks in Juice	https://static.openfoodfacts.org/images/products/046/855/401/3707/front_en.7.400.jpg	0	a	1	231		1	0								13	12				1				0.0127	0.005																																										-3	-3							
05400141288094	Poires Conférence Bio		0		1																																																																								
0603784202167	Ananas		0	a		201		0.12	0.0001								12.63	12.63				0.54				0.001	0.000393700787401575																																										-3	-3							
0613166085295	Homestyle Cherry Jam	https://static.openfoodfacts.org/images/products/061/316/608/5295/front_en.12.400.jpg	0																																																																										
0623994007536	Tartinade framboise		1	b	4	736		0.3	0								22	21				0.5				0.02	0.0078740157480315																																										1	1							
0628920102255	Canneberge		0	a	3	502		0	0								28	17			5	0				0	0																																										-6	-6							
0637793001008	Scottish Strawberry Preserve	https://static.openfoodfacts.org/images/products/063/779/300/1008/front_en.7.400.jpg	2	c	4	1149		0	0								67.2	66.9				0.3				0	0																																										8	8							
06417680	confiture extra de myrtilles sauvages		1		3	1100		0.15	0.01								64	61				0.4																																																							
0662166322206	Patience fruit & co		0	c	3	1360		0	0						0	0	80	65			2	1				0	0		0					0														0		0.00036																			7	7							
