code	name	image	n_additives	nutriscore	nova	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	omega-6-fat_100g	omega-9-fat_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
4250208803101	Mais-Knäckebrot		0	a	3	1523		1.2	0.2								83.4	1.1			4.5	9.4				0.9	0.354330708661417																																										-2	-2							
4260152949398	Pizza-Brötchen Natur	https://static.openfoodfacts.org/images/products/426/015/294/9398/front.5.400.jpg	0		3																																																																								
4260166331646	Wikingerbrot mit Salz und Pfeffer		0	d	3	1854		18.8	3.67								48.1	2.9			12.5	14.1				1.9	0.748031496062992																																										11	11							
4260436630042	Kraftbrot		0	a	3	929		1	0								45	3			10	7				1	0.393700787401575																																										-3	-3							
4260495840352	Weizenvollkornbaguette		0	c	3	930		1.58	0.2								49.7	1.6				8.3				2	0.78740157480315																																										5	5							
4272288580673	Pan Sottile cereales y semillas		9	c	4	1064		2.5	1.1								44	8			12	7.5				1.6	0.62992125984252																																										6	6							
4300175147972	Baguette mit 20% Knoblauchbutterzubereitung		1	d	4	1431		14	9.8								44	2.4			4.3	7.7				1.4	0.551181102362205																																										15	15							
4300175147996	Baguette mit 20% Kräuterbutterzubereitung		1	d	4	1431		14	9.8								44	2.4			4.3	7.7				1.4	0.551181102362205																																										15	15							
4311501312957	Bio Brotkorb	https://static.openfoodfacts.org/images/products/431/150/131/2957/front_en.3.400.jpg	0	a	3	820		1.2	0.1								37	2.5			9	4.2				0.930000000000001	0.366141732283465																																										-1	-1							
4311501364161	Steinofen Baguette mit Meersalz verfeinert zum Fertigbacken		1	c	4	1032		0.7	0.1								49.8	3.7				7.8				1.1	0.433070866141732																																										3	3							
4311501398357	Kräuter Baguette		1	d	4	1334		12.6	7.7								42.1	3.3				7.6				1.1	0.433070866141732																																										14	14							
4311501400098	Wraps		3	b	3	1279		5.2	0.8								53.3	2.1			3.2	9.1				1.2	0.47244094488189																																										0	0							
4311501422960	Bio Finnisch Toasties		0	b	3	983		1	0.5								46.6	6.3			6.3	6.8				1.5	0.590551181102362																																										0	0							
4311501425381	Gute Laune Weizenbrötchen		1	a	4	1068		1	0.3								50.5	2.8			3.1	8.7				1.1	0.433070866141732																																										-1	-1							
4311501432570	Edeka Eiweißbrot	https://static.openfoodfacts.org/images/products/431/150/143/2570/front.6.400.jpg	1	b	3	1030		12	1.5								6.8	2.6			12	22				1.5	0.590551181102362																																										0	0							
4311501440506	Bagel Sesam		4	b	4	1220		3.9	1.4								52.3	7			3.6	9.3				1.1	0.433070866141732																																										1	1							
4311501451502	Vollkorntoast	https://static.openfoodfacts.org/images/products/431/150/145/1502/front.10.400.jpg	1	b	3	1049		5	1.6								40	2			6	8				1.4	0.551181102362205																																										1	1							
4311501451564	Butter Toast		1	c	3	1110		3.5	2.2								48	3			3.5	8				1.4	0.551181102362205																																										8	8							
4311501451625	American Style Sandwich Weizen	https://static.openfoodfacts.org/images/products/431/150/145/1625/front.8.400.jpg	1	b	3	1087		3	0.5								48	3.5			3	8				1.4	0.551181102362205																																										2	2							
4311501457641	Brot		0	b		965		2	0.6								43	2.5			4	7.5				1.4	0.551181102362205																																										0	0							
4311501461143	Körniges Mehrkorn Brot	https://static.openfoodfacts.org/images/products/431/150/146/1143/front.3.400.jpg	0																																																																										
4311501480687	vital & fit		2	a	4	1310		6	0.643								50.3	3.07			6.07	10.9				1.14	0.45								0.000143																0.063																		-3	-3							
4311501490099	Kräuter Baguette mit Kräuterbutterzubereitung gefüllt		1	d	4	1393		13.5	9.1								43.8	4.5				7.5				0.93	0.366141732283465																																										17	17							
4311501604564	6 Weizen Mais Tortillas		3	c	4	1324		6.9	0.9								54	1.9				7.9				1	0.393700787401575																																										3	3							
4311501605363	Knusper Kaiser		3	b	4	1073		1	0.3								51.4	0.6				8.2				1	0.393700787401575																																										2	2							
4311596464791	Roggen Brötchen zum Fertigbacken		2	a	4	1046		2	0.4								47.4	2.6			4.8	7.5				1.1	0.433070866141732																																										-2	-2							
4311596474905	3-Korn Toast		0	a	4	1080		3.6	0.4								44.5	4.5			5.3	8.7				1.5	0.590551181102362																																										-1	-1							
4311596476077	Hamburger Buns mit Sesam		3	c	4	1200		4.8	0.5								50	8				9				1.2	0.47244094488189																																										4	4							
4311596476169	XXL Hamburger Buns mit Sesam		4	c	4	1200		4.8	0.5								50	8				9				1.2	0.47244094488189																																										4	4							
4311596476268	Vollkorn Toast		0	a	4	1038		3.5	0.6								41.1	3.5			5.8	9.6				1.6	0.62992125984252																																										-1	-1							
4316268338233	Pumpernickel		0	b	3	891		1.2	0.2								40	7.5			9.9	5.5				1.2	0.47244094488189																																										0	0							
4316268388092	Kräuter Baguette		1	d	4	1265		13	8.2								38	2.5				6.9				1.1	0.433070866141732																																										15	15							
4316268388948	Weizenmischbrot		0	a	3	983		2.4	0.4								43	2.7			4.5	7.5				1.3	0.511811023622047																																										-1	-1							
4316268420020	Vollkorn Toast		1	b	3	1049		5	0.6								40	2			6	8				1.4	0.551181102362205																																										0	0							
4316268435918	Eiweissbrot		0	b	1	1071		13	1.7								6.5	2.3			14.2	21.2				1.5	0.590551181102362																																										0	0							
4316268436113	10 Laugen-Brezen tiefgefroren	https://static.openfoodfacts.org/images/products/431/626/843/6113/front.6.400.jpg	4	d	4	886		1	0.2								41.1	2.5				7.9				3.3	1.2992125984252																																										12	12							
4316268436137	8 Laugen-Stangerl	https://static.openfoodfacts.org/images/products/431/626/843/6137/front.8.400.jpg	4	d	4	887		1	0.2								41.1	2.5				7.9				3.5	1.37795275590551																																										12	12							
4316268436281	3-Saaten Knäckebrot	https://static.openfoodfacts.org/images/products/431/626/843/6281/front.7.400.jpg	1	c	4	1852		18.8	3.6								48.8	5.8			13.6	12.8				1.2	0.47244094488189																																										9	9							
4316268489973	Paniermehl		0	b	3	1512		1.6	0.4								70	4.4			5.2	13				1.5	0.590551181102362																																										0	0							
4316268490955	8 Mehrkornbrötchen zum Fertigbacken		1	a	4	1166		5.5	0.7								45	3			5.5	9				1.3	0.511811023622047																																										-2	-2							
4316268546379	Mega Hamburger Brötchen, Sesam		0	c		1213		5.3	0.6								49.7	6.9				9.2				1.3	0.511811023622047																																										4	4							
4316734088327	Samlip breadcrumbs panko	https://static.openfoodfacts.org/images/products/431/673/408/8327/front_en.17.400.jpg	0	c	4	1582		2.8	0.9								75	4.5				12				1.2	0.47244094488189																																										4	4							
4333465297217	Tortilla Wraps		9	d	4	1399		8	3.3								54.2	1.3				9.3				1.25	0.492125984251969																																										12	12							
4337185157141	Knusperbrot Mais		0	c	3	1615		3.1	0.5								79	1				8.8				1.3	0.511811023622047																																										4	4							
4337185253300	Salzbrezeln Mini Bio		1	d	3	1598		3.1	1.2								76	2.2				11				3	1.18110236220472																																										15	15							
4388840101955	Baguette Brötchen		0	c	4	1053		1	0.5								49.9	3.1				8.7				1.25	0.492125984251968																																										3	3							
4388844007307	Kürbiskernbrötchen zum Fertigbacken		0	c	3	1099		7.1	1.4								35.7	3.5				10.1				1.38	0.543307086614173																																										5	5							
4388844007321	Mehrkornbrötchen zum Fertigbacken		0	c	3	1111		5.6	0.9								40.8	1.5				9				1.4	0.551181102362205																																										4	4							
4388844007383	Weizenvollkornbrötchen zum Fertigbacken		1	c	3	1027		1.3	0.3								47	3.8				8.9				1.3	0.511811023622047																																										3	3							
4388844007390	Weizenvollkorn-Toastbrot		0	c		1080		3.1	0.8								45.6	5.6				9.6				1.1	0.433070866141732																																										3	3							
4388844018594	Bauern Brötchen		0	c	3	1040		1.2	0.2								47.3	1.8				9				1.25	0.492125984251968																																										3	3							
4388844039001	Krusti Brötchen		0	c	3	1030		1	0.0909								49.6	2.36				7.73				1.1	0.433																																										3	3							
4388844039179	Mehrkorn Brötchen		0	c	3	1163		5.8	0.8								44.5	3.2				9.9				1.29	0.507874015748031																																										3	3							
4388844039216	Malz Mehrkornbrot		2	c	3	959		2.8	0.6								39.6	2.4				7.9				1.5	0.590551181102362																																										4	4							
4388844039339	Ciabatta		0	c	3	1050		2.2	0.333								47.7	3.2				7.8				1.5	0.591																																										5	5							
4388844039728	Gourmet Brötchen	https://static.openfoodfacts.org/images/products/438/884/403/9728/front.3.400.jpg	0	b	3	1094		2.4	0.3								49.2	2				8.3				1.13	0.444881889763779																																										2	2							
4388844044784	Vollkornbrot		0	a	3	841		1.1	0.2								37.7	3.6			9.9	5				1.23	0.484251968503937																																										-1	-1							
4388844045415	Vollkorn Toast		0	c	3	1079		3.2	0.9								45.8	5.6				8.3				1.5	0.590551181102362																																										5	5							
4388844058033	Mehrkorn Toastbrötchen - Rewe Beste Wahl - 220G		0	b	3	958		2.2	0.4								41.2	2.7				9.1				1	0.393700787401575																																										1	1							
4388844058422	Weizen Toastbrötchen		0	b	3	920		0.8	0.3								43	3.6				8.9				1	0.393700787401575																																										1	1							
4388844075528	American Style XXL Hamburger Brötchen	https://static.openfoodfacts.org/images/products/438/884/407/5528/front_en.3.400.jpg	0	c	3	1197		5.9	0.6								45.3	6.9				10.6				1.2	0.47244094488189																																										4	4							
4388844086500	Roggenvollkornbrot	https://static.openfoodfacts.org/images/products/438/884/408/6500/front.6.400.jpg	0	c	3	877		1.4	0.3								37.9	3.5				6.1				1.48	0.582677165354331																																										5	5							
4388844120334	3-Korn-Toastbrot		2	c	4	1055		3.3	0.5								43.1	4.4				9				1.2	0.47244094488189																																										3	3							
4388844120440	Weltmeister Brötchen		0	c	3	1243		8.5	1.2								41.8	2.1				10.6				1.3	0.511811023622047																																										4	4							
4388844140523	Laugenstangen		1	b	4	891		1	0.2								42	2.6				8.1				1.25	0.492125984251969																																										2	2							
4388844190542	Dinkel Steinofen Brötchen		0	b	4	1180		4.9	0.7								47	1.9				9.7				1.1	0.433070866141732																																										2	2							
4388844232785	Tomaten Oliven Brötchen		0	d	3	1067		3.9	0.7								43.1	1.9				9.3				2.21	0.87007874015748																																										12	12							
4388844232860	Chia Brötchen		0	c	3	1145		4.1	0.8			1.6					46.2	2.6				9.4				1.45	0.570866141732283																																										4	4							
4388844277212	Weizenbrötchen zum Fertigbacken		0	b	3	1097		1.4	0.3								51.7	3.9				8.4				1.13	0.444881889763779																																										2	2							
4600028326	8 Tortillas Mexicanas de Trigo	https://static.openfoodfacts.org/images/products/460/002/832/6/front.5.400.jpg	3		4	516			2.1																	0.41	0.161417322834646																																																		
4600203000416	Соломка		3		4	2123		9.3														10.4																																																							
4600631005700	Ржаное чудо с клюквой и семенами подсолнечника		1		3	1130		4									50					7																																																							
4600756103084	Кулич пасхальный		11		4	1490		9									63					7																																																							
4601079180424	Сухари с ванилином		0		3	1900		11									79					10																																																							
4601079181889	Сухари чайные		0			1880		7.5									83					11																																																							
4601191003557	Рулет слоёный «Медведковский» с маком		0			1620		18.9														9.7																																																							
4601347001796	Хлеб Дарницкий (формовой в упаковке)		0			838		1.1									41.1					6.6																																																							
4601347002052	Хлеб ароматный		0			1096		2.5									51.1					7.9										0			0	0		0	0																																						
4601347002212	Батон нарезной в нарезке		0		1	1110		2.9									51.4					7.5																																																							
4601347002649	Батон подмосковный в нарезке		0		1	1071		2.6									50.6					7.5																																																							
4601347004179	Хлеб бородинский заварной с кориандром		0			842		1.3									39.8					6.8																																																							
4601347007934	Хлеб обеденный нарезной		0			1090		2									52					7.5																																																							
4601347009280	Хлеб дарницкий формовой в упаковке (нарезанная часть изделия)		0			838		1.1									41					6.6																																																							
4601347010224	Бутерхлеб зерновой		0			1300		6									55					10																																																							
4601347010316	Хлеб Дарницкий формовой упакованный		0		1	838		1.1									41					6.6																																																							
4601347010767	Благодатный хлеб		0			960		1									48					7.5																																																							
4601347010989	Мягкие зерновые хлебцы на ржаной закваске		0		1	1470		14									44				5.9	13																								0.3264			0.13	0.0038																											
4601388000116	Хлеб «Экстра»		0			1189		5.9									50.1					7.5																																																							
4601388000192	Хлеб Бородинский новый		0			963		1.4									46.7					6.9																																																							
4601388003735	Хлеб Дарницкий		0		1	837		1.1									41					6.6																																																							
4601388004824	Батон Щёлковский мини		0		3	1109		2.3									53.4					7.7																																																							
4601388004930	Хлеб крестьянский		0			925		1.2									42					7.6																																																							
4601388005951	Хлеб Пикантный новый		0			1090		2.7									51.1					7.9																																																							
4601627001423	Батон нарезной в упаковке		0			1100		2.9									51.4					7.5																																																							
4601627004646	Хлеб Столичный (нарезанная часть изделия)		0			930		1.2									45.8					7																																																							
4601712007224	Батон Нарезной классика		0																																																																										
4601712007231	Батон нарезной		0			1130		3									52.5					7.5																																																							
4601712015281	Булочки «Люкс»		0			1240		6									52					8																																																							
4601787006665	Хлеб Бородинский		0			866		1.3									41.5					6.8																																																							
4601787007792	Батон с отрубями пшеничный внарезку		0			1130		3									51.5					9																																																							
4602037008101	Хлеб столичный подовый нарезанный в упаковке		0			930		1.2									45.8					7																																																							
4602037009146	Хлеб «Богородский»		0			867		1.2									42.5					6.7																																																							
4602037009542	Батон Любимый		0			1105		2.3									51.8					7.7																																																							
4602328003433	Лепешка пита		0			1131		0.7														8																																																							
4602328004430	Хлеб «Целебный»		0		3	967		1.2									51.2					7.1																																					4.5e-05																		
4602328004751	Хлеб Украинский		0			859		1.2									41.7					6.8																																																							
4602328004775	Хлеб белый из пшеничной муки		0			1014		0.8									50.8					7.9																																																							
4602328004812	Хлеб Украинский формовой в упаковке		0		1	825		1.2									39.8					6.7																																																							
4602328004935	Хлеб Горчичный		0		3	1185		5									52.7					7.4																																																							
4602328005000	Батон нарезной		0																																																																										
4602328005024	Хлеб Украинский		0		1	825		1.2									39.8					6.7																																																							
4602428000752	Хлеб Ржаной		0		1	800		1.5									36					7.5																																																							
4602701200299	Хлеб немецкий цельнозерновой «КЕРНброт»		0			929		4									39.3				6.6	6.5																																																							
4602701201517	Зерновой хлеб «Геркулес»		2		4	1248		7.3									46.6					10.3																																																							
4607007352802	Плетенка		0		1	1130		3									55.5					9																																																							
4607010740078	Кириешки «ветчина с сыром»	https://static.openfoodfacts.org/images/products/460/701/074/0078/front_en.8.400.jpg	0																																																																										
4607010742027	Кириешки «холодец с хреном»	https://static.openfoodfacts.org/images/products/460/701/074/2027/front_en.9.400.jpg	0																																																																										
4607016454894	Хлеб столичный		0		1	930		1.2									45.8					7																																																							
4607019180431	Сухари изюмные		0		3	1830		7									83					10																																																							
4607019500017	Сухари Каскад ореховые		0																																																																										
4607019503247	Сухари с изюмом		1		3	1780		9.5									75					8.5																																																							
4607019503599	Сухари ванильные		1		3	1790		10									76					8.5																																																							
4607065711764	Злаковый коктейль клюквенный		0		1	1340		2									66				10.7	9																																																							
4607065711788	Хлебцы хрустящие «Злаковый коктейль черничный»		0			1340		2									66				9.6	9																																																							
4607073851018	Батон нарезной нарезанный		0			1110		2.9									51.4					7.5																																																							
4607082060401	Хлебцы хрустящие Любительские		0			1380		2.5									67					10																																																							
4607177740706	Хлеб ароматный		0		3	1097		2.5														7.9																																																							
4607177741963	Хлеб белый		0		1	1014		0.8														7.9																																																							
4607177742045	Измайловский хлеб		0		1	925		1.1														7.1																																																							
4607177742496	Хлеб белый ГОСТ		0		1	1014		0.8									50.8					7.9																																																							
4607177744209	Хлеб Украинский		0		1	859		1.2														6.8																																																							
4607177744308	Хлеб белый из муки высшего сорта		0		1	1014		0.8														7.9																																																							
4607177744544	Хлеб украинский		0			859		1.2														6.8																																																							
4607177744551	Батон Нарезной		0		1	1110		2.9														7.5																																																							
4607177744643	Хлеб Украинский		0		1																																																																								
4607177745527	Белый хлеб		0		1	1014		0.8														7.9																																																							
4607177745534	украинский хлеб		0		1	859		1.2														6.8																																																							
4607177745572	Хлеб белый		0		1	1014		0.8														7.9																																																							
4607177745589	Батон нарезной		0			1110		2.9														7.5																																																							
4607177745596	Батон нарезной нарезанный		0		1	1110		2.9									51.4					7.5																																																							
4607177745602	Хлеб Бородинский (половина)		0		1	842		1.3														6.8																																																							
4607177745619	Хлеб Дарницкий (половина)		0		1	838		1.1														6.6																																																							
4607177745633	Хлеб Столичный (половина, нарезка)		0		3	930		1.2														7																																																							
4607177745640	Хлеб Украинский		0		1	859		1.2														6.8																																																							
4607177745688	Хлеб тостовый к завтраку		0			1109		2.9														7.7																																																							
4607177745701	Пита		0		1	988		0.8									49.9					7.3																																																							
4627107393581	Хлеб Дарницкий (на жидкой ржаной закваске, половина)	https://static.openfoodfacts.org/images/products/462/710/739/3581/front.7.400.jpg	0		1	840		1									41					6.5																																																							
4630006210057	Кавказский лаваш		0			1037.88		0.9														7.9																																																							
4640010203358	Хлеб Украинский		0		1	858		1.2									41.7					6.8																																																							
4640010203372	Хлеб белый из пшеничной муки		0		3	1014		0.8									50.8					7.9																																																							
4640010204492	Батон нарезной нарезанный		0		3	1110		2.9									51.4					7.5																																																							
4640010204515	Хлеб Дарницкий нарезанный половинка		0		1	838		1.1									41					6.6																																																							
46447357	Biscotte		0	d		1703		7.8	3.5								70	4.6				12				1.67	0.65748031496063																																										16	16							
4665297602434	Батон обеденный		0			1090		2									52					7.5																																																							
4665297602502	Хлеб Бородинский		0					1.3									39.8																																																												
4690363012039	Сухари		0		1	1736		6.5									75.8					11.8																																																							
4690363016327	Лаваш «Кавказский»		0		1	1123		0.7									57.1					8.4																																																							
4740086007239	Tosta! mitmevilja-röstsai		0	a		1109		5.9	0.4								42	2.3			6.7	7.6				1.2	0.47244094488189																																										-1	-1							
4895047022124	Raisin toast	https://static.openfoodfacts.org/images/products/489/504/702/2124/front_en.7.400.jpg	7	c	4	1218		6.5	2.6						0		48.8	10.9				9.2				0.55626	0.219																																										4	4							
4903106526848	panko	https://static.openfoodfacts.org/images/products/490/310/652/6848/front.16.400.jpg	0	c	4	1670		3	0								60	0			0	10				1.14	0.45	0						0																0																			3	3							
5000128756327	2 white baguettes	https://static.openfoodfacts.org/images/products/500/012/875/6327/front_en.8.400.jpg	0																																																																										
5000169066225	Granary baguette	https://static.openfoodfacts.org/images/products/500/016/906/6225/front_en.8.400.jpg	0		1																																																																								
5000169074763	Waitrose Tomato & Basil Croutons	https://static.openfoodfacts.org/images/products/500/016/907/4763/front_en.3.400.jpg	0																																																																										
5000362109903	Thin bagel		0																																																																										
5000436812524	White Toaster - Thick Sliced	https://static.openfoodfacts.org/images/products/500/043/681/2524/front_en.4.400.jpg	3	a	4	975		1.7	0.3								44.6	3.5			2.4	8.7				0.9	0.354330708661417																																										-2	-2							
5010003000131	Hovis Soft White Medium	https://static.openfoodfacts.org/images/products/501/000/300/0131/front_en.7.400.jpg	3	a	3	975		1.7	0.3								44.6	3.5			2.4	8.7				0.9	0.354330708661417																																										-2	-2							
5010003000247	Tasty Wholemeal 400g	https://static.openfoodfacts.org/images/products/501/000/300/0247/front_en.4.400.jpg	5	a	4	925		1.8	0.4								37.8	4.1			6.8	10				0.9	0.354330708661417								0.00023																																		-5	-5							
5010003054226	Hovis Soft White Thick	https://static.openfoodfacts.org/images/products/501/000/305/4226/front_en.8.400.jpg	3	a	3	987		1.7	0.3								44.6	3.5			2.4	8.7				0.89916	0.354																																										-2	-2							
5010044002378	Soft white farmhouse	https://static.openfoodfacts.org/images/products/501/004/400/2378/front_en.6.400.jpg	0	b		1017		2.5	0.5								45	2.2			2.7	9				0.98	0.385826771653543																																										0	0							
5010044002552	Warburtons Seeded Batch 800G	https://static.openfoodfacts.org/images/products/501/004/400/2552/front_en.7.400.jpg	0	a		1226		8.9	1.3								39.7	2.6			6	10.6				0.95	0.374015748031496																					0.134						0.0007															-2	-2							
5010092093045	Soft white	https://static.openfoodfacts.org/images/products/501/009/209/3045/front_en.14.400.jpg	2	b	3	1008		2	0.3								44.6	3.8			2.7	9				1	0.393700787401575																																									125	0	0							
5010092093243	Tasty Wholemeal Bread - Kingsmill - 800G	https://static.openfoodfacts.org/images/products/501/009/209/3243/front_en.13.400.jpg	3	a	4	975		2.8	0.6								38.6	4.3			6.2	10.2				1	0.393700787401575																																										-4	-4							
5010092299348	Kingsmill 50/50	https://static.openfoodfacts.org/images/products/501/009/229/9348/front_en.7.400.jpg	3	a	4	993		2.3	0.4								41.2	3.4			4.9	9.9				0.98044	0.386																																										-4	-4							
5010204585390	Baguettes	https://static.openfoodfacts.org/images/products/501/020/458/5390/front_en.6.400.jpg	1	b	3	1050		1.3	0.3								49.7	3.1			2.5	7.8				1.016	0.4																																										1	1							
5010251154174	White Medium	https://static.openfoodfacts.org/images/products/501/025/115/4174/front_en.6.400.jpg	3	a	4	1000		1.2	0.2								45	2.8			4.5	9.1				1.00076	0.394																																										-3	-3							
5010251154198	Super Toastie White	https://static.openfoodfacts.org/images/products/501/025/115/4198/front_en.8.400.jpg	0	a		1000		1.2	0.2								45	2.8			4.5	9.1				1	0.393700787401575																																										-3	-3							
5010251157403	Wholemeal Medium	https://static.openfoodfacts.org/images/products/501/025/115/7403/front_en.5.400.jpg	3	a	4	913		1.4	0.3								38	2.8			6.5	9.6				0.89916	0.354																																										-5	-5							
5010251298113	Thick Cut Farmhouse White Loaf	https://static.openfoodfacts.org/images/products/501/025/129/8113/front_en.6.400.jpg	3	a	4	983		1	0.2								45.6	3.2			2.6	8.8				0.89916	0.354																																										-2	-2							
5010251581451	White Loaf	https://static.openfoodfacts.org/images/products/501/025/158/1451/front_en.6.400.jpg	3	a	4	1068		1.1	0.2								50.4	4.1			3.2	8.5				0.89916	0.354																																										-2	-2							
5010251605492	Toastie White With More	https://static.openfoodfacts.org/images/products/501/025/160/5492/front_en.8.400.jpg	3	a	4	1040		2.2	0.4								46.5	3.7			3.3	8.3				0.8001	0.315																					0.3483																					-2	-2							
5010251737094	thick cut sunflower and pumpkin seed loaf	https://static.openfoodfacts.org/images/products/501/025/173/7094/front_en.4.400.jpg	3		4																																																																								
5010265002072	Multigrain Crispbread	https://static.openfoodfacts.org/images/products/501/026/500/2072/front_en.15.400.jpg	0	a	3	1552		7.2	1.3								56	4.9			18.3	11.2				0.6	0.236220472440945																																										-2	-2							
5010265002201	Fjord Volkoren rogge - Seigle	https://static.openfoodfacts.org/images/products/501/026/500/2201/front.13.400.jpg	0	a	3	1444		1.2	0.2								66.6	3			15.2	8.5				0.74	0.291338582677165																																										-3	-3							
5010265002911	Ryvita Dark Rye	https://static.openfoodfacts.org/images/products/501/026/500/2911/front_en.5.400.jpg	0	a	3	1444		1.2	0.2								66.6	3			15.2	8.5				0.74	0.291338582677165																																										-3	-3							
5011059000014	White Slice Pan	https://static.openfoodfacts.org/images/products/501/105/900/0014/front_en.9.400.jpg	2	b	4	916		1.4	0.4								43	2.4				8.7				1.1	0.433070866141732																																										1	1							
5011308510103	4 plain mini Naans	https://static.openfoodfacts.org/images/products/501/130/851/0103/front.4.400.jpg	6	a	4	1188		6.5	0.7								48.2	4.4			5.5	8.2				1	0.393700787401575																																										-3	-3							
5011986004505	Vogels Soya And Linseed Bread 800G		0	a	3	1079		6	1								35	3			7	13				1	0.393700787401575																																										-3	-3							
5014044006350	Eghoyan's 6 Wholemeal Pitta	https://static.openfoodfacts.org/images/products/501/404/400/6350/front_en.5.400.jpg	1	a	3	1042		1.4	0.2								51.3	2.8			5.8	10				0.83	0.326771653543307																																										-4	-4							
5014044007654	4 mini naams	https://static.openfoodfacts.org/images/products/501/404/400/7654/front.3.400.jpg	0	a		1243		6.5	0.7								48.2	4.4			5.5	8.2				1	0.393700787401575																																										-3	-3							
5014272106341	LIVLIFE  with HALF THE CARBS Seriously Seeded	https://static.openfoodfacts.org/images/products/501/427/210/6341/front_en.8.400.jpg	0	b																								0																																									0	0							
5018297006426	Authentic New-York style bagels		0	b		1071		1.4	0.2								49.5	5.9				9.8				0.9	0.354330708661417																																										2	2							
5018297006501	Bagels nature	https://static.openfoodfacts.org/images/products/501/829/700/6501/front.9.400.jpg	2	b	3	1101		1.2	0.3								51.5	6.2			1.6	9.9				0.8	0.31496062992126																																										1	1							
5018297006518	Bagels au Sésame	https://static.openfoodfacts.org/images/products/501/829/700/6518/front.5.400.jpg	2	a	3	1108		2.1	0.5								48.1	5.9			4.3	10.5				0.8	0.31496062992126																																										-2	-2							
5018297007799	New York Bakery Co. Bagels, Sesame X5		0	b		1125		2.8	0.5								47.8	5.6				10.4				0.7	0.275590551181102																																										2	2							
5018297008277	Bagel Multigrains		3	a	3	1092		3.6	0.5								42.6	5.1			7.4	10.8				0.8	0.31496062992126																																										-3	-3							
5018297009229	Bagels sesame		0	b		1113		3.7	0.6								45.4	5.5				10.6				0.9	0.354330708661417																																										2	2							
5018605679793	Methi Roti, Chapattis With Fenugreek and Spices	https://static.openfoodfacts.org/images/products/501/860/567/9793/front_en.3.400.jpg	7	c	4	1197		6.9	3								44.7	2.4			4.6	8.7				1.5	0.590551181102362																																										7	7							
5019732056167	cheese & onions tear & share	https://static.openfoodfacts.org/images/products/501/973/205/6167/front_en.12.400.jpg	4	c	4	1567		18.5	4.2								40.8	2.5			4.1	9.2				0.8001	0.315																																										7	7							
5020325130164	5 super naan	https://static.openfoodfacts.org/images/products/502/032/513/0164/front_en.4.400.jpg	0	c	3	1095		3.4	0.4		2						47.9	5.2	42.7		3.1	9.1				1.778	0.7																																										8	8							
5020364010113	New York Bakery Co Plain Bagels		2	b	3	1084		1.6	0.3								52	3.8				9.1				0.8	0.31496062992126																																										1	1							
5020364010151	New York Bakery Sesame Bagels		1	a	4	1125		2.8	0.5								47.8	5.6			4.5	10.7				0.7	0.275590551181102																																										-2	-2							
5023607005181	Bagels		1	b	3	1134		1.4	0.26								53.7	6.5			2.8	9.7				0.7	0.275590551181102																																										0	0							
5023607005198	Bagel au sésame	https://static.openfoodfacts.org/images/products/502/360/700/5198/front.12.400.jpg	2	a	3	1126		2.5	0.6	0.6	1.3						52.7	6.5			3.9	12				0.762	0.3																																										-2	-2							
5023607005204	Bagels graines de pavot, petits pains spéciaux nature		0	b		837		4.3	0.6								45.7	5.2				10.7				0.7	0.275590551181102																																										1	1							
5023607999909	Bagel		1	d	3	1322		12.8	1.8								46.6	26.8			0	3.7				0.62	0.244094488188976																																										11	11							
5030039001162	Frozen stuffed Paratha	https://static.openfoodfacts.org/images/products/503/003/900/1162/front_en.7.400.jpg	0			1348		16.9									37.2					5.3																																																							
50434343	Biscotte		0	d		1724		10	4.8								76	5.1				1.3				1.8	0.708661417322835																																										17	17							
5050974000822	Thins	https://static.openfoodfacts.org/images/products/505/097/400/0822/front_en.6.400.jpg	1	c	3	1821		14.1	3.3								56.2	2.9			8.1	16.4				1.54	0.606299212598425																																										9	9							
5051882107207	Wraps		7	b	4	1105		1.7	0.5								50.5	2				8.7				0.76	0.299212598425197																																										1	1							
5052003232372	Tiger baton	https://static.openfoodfacts.org/images/products/505/200/323/2372/front_en.5.400.jpg	0																																																																										
