code	name	image	n_additives	nutriscore	nova	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	omega-6-fat_100g	omega-9-fat_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
0096619181674	Belgian Chocolate covered Cookies	https://static.openfoodfacts.org/images/products/009/661/918/1674/front_en.3.400.jpg	5	e	4	2230	1120	30	16.7						0	0.0167	56.7	40			3.33	6.67				0.296	0.117		0					0														0.0667		0.0036																			22	22							
0096619372201	Gourmet Chocolate Chunk Cookies		1		4																																																																								
00969512	10 All Butter Pineapple, Coconut & White Chocolate Cookies	https://static.openfoodfacts.org/images/products/00969512/front.4.400.jpg	5	e	4	2134		29.4	20								56.7	33			2.9	5.1				0.6	0.236220472440945																																										22	22							
0200030067459	Cookie med chokoladestykker		0	e		1791		18	12								64	48				2				0.25	0.0984251968503937																																										26	26							
0200368012466	Cookie Chocolat Noisette		0																																																																										
0201060016400	Cookies		0	d		1418		15.7	6.9								45.2	27.8				4				0.4	0.15748031496063																																										17	17							
0225686607699	Oatmeal Raisin Cookies		0		3																																																																								
0317220212473	Les Amandes du Mont Bouquet		0		3																																																																								
0623682114799	Chunky Chocolate Chip	https://static.openfoodfacts.org/images/products/062/368/211/4799/front_en.11.400.jpg	0	e		2151		24.2	15.2						0.2	0.015	66.7	36.4			1	6.06				0.1778	0.07		9e-05					0												0.085		0		0.0036																			23	23							
0635131999420	Cookies		0	e		2050		24.3	8.2								67.6	34				6.1				0.02	0.0078740157480315																																										21	21							
0652655300044	Golden oat crumbles	https://static.openfoodfacts.org/images/products/065/265/530/0044/front_en.7.400.jpg	1	d	4	458		22.9	2.5								57	27.4				5.1				0.9	0.354330708661417																																										12	12							
0703741000178	Colossal Chocolate Chip Cookie	https://static.openfoodfacts.org/images/products/070/374/100/0178/front_en.8.400.jpg	1	e	4	1670	488	13.3	7.5						0	0	66.7	31.7			1.67	5				0.572	0.225		5e-05					0														0.0667		0.0024																			19	19							
0712038815418	Mix de 18 Cookies Vanille aux Pépites de Chocolat et Tout Chocolat		3	d	4	1966		26	15.5								49	23			4.9	8.7				0.450000000000001	0.177165354330709																																										16	16							
0719283985064	Meijer Low Fat Honey Grahams	https://static.openfoodfacts.org/images/products/071/928/398/5064/front_en.6.400.jpg	3	c	4	1674		5.71	0						0	0	80	22.86			5.7	5.71				1.30556	0.514		0					0														0.429		0.00309																			9	9							
07807572	chocolate chunk cookies	https://static.openfoodfacts.org/images/products/07807572/front_en.5.400.jpg	1	d	4	2090		23.1	5.77								65.4	34.6			3.85	7.69				0.684	0.269	0																						0.00277																			16	16							
0787692834631	The complete cookie peanut butter	https://static.openfoodfacts.org/images/products/078/769/283/4631/front_en.4.400.jpg	2	c	4	1481	251	12.39	2.65	1					0	0	47.79	21.24			4	14.16				0.51	0.200787401574803		0.00012					0														0.07		0.00198																			8	8							
0787692835324	The Complete Cookie Pumpkin Spice	https://static.openfoodfacts.org/images/products/078/769/283/5324/front_en.10.400.jpg	2	d	3	1480		10.6	0						0	0	54.9	21.2			8.85	14.2				4.96	1.95		0.000235					0														0.0628		0.0031																			13	13							
0787692835331	The Complete Cookie Double Chocolate	https://static.openfoodfacts.org/images/products/078/769/283/5331/front_en.6.400.jpg	6	c	4	1464		12.3	7	1.77					0	0	54.4	21.1			7.1	14				0.18	0.0708661417322835		0.0002655					0														0.106		0.0035																			9	9							
0787692835546	The Complete Cookie	https://static.openfoodfacts.org/images/products/078/769/283/5546/front_en.4.400.jpg	6	d	4	1470		14	7.02						0	0	57.9	21.1			8.77	14				1.16	0.456		0.000105					0														0.0702		0.00632																			15	15							
0787692838349	White chocolate macadamia	https://static.openfoodfacts.org/images/products/078/769/283/8349/front_en.5.400.jpg	2	c	4	1330	369	10.6	2.65	1.76					0	0	116	21.2			7.05	24.7				0.986	0.388		5.29e-05					0.00212														0.123		0.00349																			8	8							
0793573238474	Quest Bar Cookies & Cream	https://static.openfoodfacts.org/images/products/079/357/323/8474/front_en.6.400.jpg	5	c	4	1260		11.7	5						0	0.00833	36.7	1.67			28.3	35				1.31	0.517		0					0												0.158		0.25	0.167	0.0006	0.04																		7	7							
0810253011421	Pfeffernusse Iced Gingerbread Cookies	https://static.openfoodfacts.org/images/products/081/025/301/1421/front_en.7.400.jpg	4	d	4	1435		1	0.67						0	0	80	46.67			3	5.33				0.31242	0.123		0					0														0		0																			12	12							
0819898011063	Crispy Oatmeal Granola Cookies	https://static.openfoodfacts.org/images/products/081/989/801/1063/front_en.3.400.jpg	2	c	4	1930		19.2	0								69.2	26.9			3.85	3.85				0.977	0.385																			0.115																							10	10							
0853754005322	Stroopwafels	https://static.openfoodfacts.org/images/products/085/375/400/5322/front_en.3.400.jpg	0																																																																										
0854142000257	Black & White Cookie	https://static.openfoodfacts.org/images/products/085/414/200/0257/front_en.7.400.jpg	11	d	4	1590	682	17.4	3.26						0.543	0.0651	53.2	35.8			0	4.34				0.717	0.282		3.26e-05					0														0.0434		0.00156																			17	17							
0859888000332	Sweet Crunch Sprouted Cookies	https://static.openfoodfacts.org/images/products/085/988/800/0332/front_en.3.400.jpg	0	e	3	2389		32.14	17.86						0	0	64.29	39.29			14.3	7.14				0.09144	0.036		0					0														0.286		0.00643																			20	20							
0859888000929	choco crunch	https://static.openfoodfacts.org/images/products/085/988/800/0929/front_en.4.400.jpg	0																																																																										
0893470001093	Quinoa Cookies	https://static.openfoodfacts.org/images/products/089/347/000/1093/front_en.3.400.jpg	1	d	3	1950	697	20	10						0	0	70	16.7			3.33	3.33				0.55	0.217		0					0														0		0.0048																			16	16							
0896139001199	Classic Fudge Brownie	https://static.openfoodfacts.org/images/products/089/613/900/1199/front_en.5.400.jpg	1	e	3	1770	944	25.4	15.5						0	0.113	46.6	38.1			0	5.64				0.0717	0.0282		0.000169					0														0.0282		0.00381																			23	23							
0896139001212	Brown sugar blondie	https://static.openfoodfacts.org/images/products/089/613/900/1212/front_en.5.400.jpg	0	e	3	1890	827	22.6	14.1						0	0.106	59.3	45.2			1.41	5.64				0.0896	0.0353		0.000169					0														0.0282		0.00254																			24	24							
1	Test Product	https://static.openfoodfacts.org/images/products/1/front_en.494.400.jpg	2	b	4	1	2	3	4	2	20	7	2	4	31	0.002		0.001	0.1	2	0.005	2.5	4	5	6	0.01016	0.004	0	4e-06	7	1.525e-08	0.008	9e-06	0.004	0.005	0.001	0.003	2	3e-06		5e-06	4e-06	0.057	0.005	0.078	0.005	0.005	0.004	0.004	0.004	0.003	0.004	0.003	0.002	0.001	3e-06	2e-06	5e-06	4e-06	2	3	4	3		1	2	4		2	2	3	2					
1110529	Cookie snack	https://static.openfoodfacts.org/images/products/1110529/front.11.400.jpg	0	c		2192		32.2	3.4								48.9	21.3			4.1	8				0.4	0.15748031496063																					0.13																					10	10							
1321321321322	Cookies au Chocolat au Lait		5	e	4	1999		23.7	12.53								61.89	36.1				5.82				0.53	0.208661417322835																																										25	25							
14100097037	Soft Baked Chocolate Chunk Dark Chocolate Brownie Cookies		4	e	4	1946		19.2	10.6								67.3	41.7			5.7	5.3				0.5	0.196850393700787																																										21	21							
16397934	Cookies tout chocolat		0	e		2109		23	6.6								66	37				6.1				1.3	0.511811023622047																																										25	25							
17707622	hello panda	https://static.openfoodfacts.org/images/products/17707622/front_en.4.400.jpg	5	e	4	2190		33.3	16.7								57.1	28.6			4.29	4.76				0.665	0.262																																										20	20							
2000000028725	Corn cookie	https://static.openfoodfacts.org/images/products/200/000/002/8725/front_en.4.400.jpg	4		4																																																																								
2000000028792	Blueberry & Cream Cookie	https://static.openfoodfacts.org/images/products/200/000/002/8792/front_en.4.400.jpg	5		4																																																																								
2000000029124	Croquants aux amandes	https://static.openfoodfacts.org/images/products/200/000/002/9124/front.4.400.jpg	0		3																																																																								
2000000029472	Compost cookie	https://static.openfoodfacts.org/images/products/200/000/002/9472/front_en.7.400.jpg	5		4																																																																								
2000000042307	Cookies Noisettes & Chocolat Noir		2	e	4	2243		31	13								56	31				6				0.81	0.318897637795276																																										25	25							
2000000046692	oreo	https://static.openfoodfacts.org/images/products/200/000/004/6692/front_en.3.400.jpg	0	e		1955		18	9.2								69.5	41.5				5.1				1.5494	0.61																																										29	29							
2000000058741	Mini-Cookie		4		4																																																																								
2000000900025	Cookie double chocolat x4		0																																																																										
20022297	Grandino Pépites de Chocolat & Nougatine	https://static.openfoodfacts.org/images/products/20022297/front.21.400.jpg	3	e	4	2054		24	11								62	33				5.5				1.25	0.492125984251969																																							44			28	28							
20080211		https://static.openfoodfacts.org/images/products/20080211/front_en.36.400.jpg	0	e		2102		25	14								61	36				6.7				0.68	0.267716535433071																																										25	25							
20103064	Coffeehouse Cookies Milk Chocolate		3	e	4	1965		22	12								61	33				5.7				0.5	0.196850393700787																																										24	24							
20103095	Coffeehouse Cookies Double Chocolate		3	e	4	1973		23	12								59	35				5.8				0.45	0.177165354330709																																										23	23							
20113687	Bio Cookies chocolat noisettes 		2	e	4	2152		28	12								57	26			3.5	7				0.3	0.118110236220472																																										19	19							
20126278	Cookies	https://static.openfoodfacts.org/images/products/20126278/front.4.400.jpg	3	e	4	2132		27	12								58	34.5			3.5	7				1.2446	0.49	0																																									25	25							
20147426	Grandino	https://static.openfoodfacts.org/images/products/20147426/front.5.400.jpg	4	e	4	2059		26	13								58	32			4	6				1.17	0.460629921259842																																										24	24							
20168353	Danish Butter Cookies & Chocolate Chip Cookies	https://static.openfoodfacts.org/images/products/20168353/front.7.400.jpg	0	e	4	2139		25	15								65	28				5.3				0.3	0.118110236220472																																										23	23							
20318888	Cookies		0	e		2134		26	16								61	36				6.7				0.650000000000001	0.255905511811024																																										25	25							
20452711	Cookies double chocolat	https://static.openfoodfacts.org/images/products/20452711/front.5.400.jpg	3	e	4	2075		25.4	14.2								59	37.7				6.2				0.6	0.236220472440945																																										26	26							
20452728	Grandino Chocolat blanc & Cranberry	https://static.openfoodfacts.org/images/products/20452728/front.3.400.jpg	2	e	4	2047		22.9	11.7								64.9	43.3			3.46	4.6				0.58	0.228346456692913																																										24	24							
20452735	Grandino NOUGATINE COOKIES	https://static.openfoodfacts.org/images/products/20452735/front.3.400.jpg	3	e	4	2151		27.4	12.5								59.8	40.5				5.4				0.58	0.228346456692913																																										27	27							
20568726	Country Cookies Haferflocken & Cranberry		3	e	4	1883		18.4	8.1								63.6	33.3				6				0.53	0.208661417322835																																										22	22							
20609849	Biscoitos de Canela		2	e	4	1806		15.6	6.3								63.6	26.4			1.9	7.8				1.6	0.62992125984252																																										21	21							
20698867	Biscuits Croquants à l'Avoine		6	e	4	2017		20.1	8.6								70.1	46.8				5.2				1.2	0.47244094488189																																										29	29							
20705947	Choco Chip Cookies de cacao sin gluten		2	d	4	2084		24	6								64	31			4.3	4.4				0.6	0.236220472440945																																										15	15							
20706999	Grandin trois chocolats cookies	https://static.openfoodfacts.org/images/products/20706999/front.5.400.jpg	4	e	4	2117		26.8	14.7								59.6	39.6				5.3				0.8	0.31496062992126																																										27	27							
20713614	Cookies Pépites de chocolat		2	e	4	2063		24	13								60	33			4.5	7				0.41	0.161417322834646																																										20	20							
20713621	Cookies chocolat noisette		2	e	4	2155		28	12								57	26			3.5	7				0.3	0.118110236220472																																					7					19	19							
20857059	Grandino pépites de chocolat & noix de coco		3	e	4	2197		32	20								51	28				6				1.2	0.47244094488189																																										27	27							
20899752	Organic Cookies Cranberry Cashew		0	e		1992		23	9.2								59	23.1				6.8				0.84	0.330708661417323																																										22	22							
21417167	Grandino Pépites de Chocolat & Noix de Coco		0	e		2189		32	20								51	28				6				1.17	0.460629921259842																																										27	27							
22146441	Cookies Triple Chocolate - Choco Bistro - 200 G	https://static.openfoodfacts.org/images/products/22146441/front.4.400.jpg	3	e	4	2146		27.2	12.5								60	40.2				5.4				0.6	0.236220472440945																																										27	27							
24056809	Biscuits à l'Avoine Bio		1		3			22	9.1								56	21			0	8.6				1.1	0.433070866141732																																																		
25387506	Cookies		0	e		2098		26	16								59	38			3.4	5.8				0.530000000000001	0.208661417322835																																										23	23							
26018461	croquants aux amandes		0	d	3	1845		13	4								72	27				9				0.36	0.141732283464567																																										14	14							
26035642	Cookies nougatine + pépites de chocolat	https://static.openfoodfacts.org/images/products/26035642/front.10.400.jpg	4	e	4	2046		26	13								58	32				5.5				1.2	0.47244094488189																																										28	28							
26037332	Magic cookies cœur fondant	https://static.openfoodfacts.org/images/products/26037332/front.10.400.jpg	3	e	4	2142		27.2	12.5								60	40.2				5.4				0.6	0.236220472440945																																										27	27							
26067674	Toffifee	https://static.openfoodfacts.org/images/products/26067674/front_en.3.400.jpg	1	e	4	2150		28.7	12.6								58.5	48.5			0	5.9				0.2286	0.09																																										26	26							
26073378	Cookies Aux 3 chocolats	https://static.openfoodfacts.org/images/products/26073378/front.5.400.jpg	3	e	4	2121		27	15								60	40				5.3				0.75	0.295275590551181																																										27	27							
3011360033482	Cookies aux pépites de chocolat	https://static.openfoodfacts.org/images/products/301/136/003/3482/front.7.400.jpg	4	e	4	1862		24	13								52	29			2.9	6.9				0.57	0.224409448818898																																										20	20							
3017760756198	Granola L'original Gros éclats de chocolat		5	e	4	2108		26	14								61	36			2.9	4.5				0.05	0.0196850393700787																																					0					20	20							
3017760756297	Granola Gros éclats de chocolat Amandes caramélisés	https://static.openfoodfacts.org/images/products/301/776/075/6297/front.7.400.jpg	5	e	4	2155		29	13								55	33			4.2	6.8				1.2	0.47244094488189																																										24	24							
3021885004270	Craquants aux amandes		0	d	3	1920		14.1	1.2								70.5	36.6				12.5				0.1	0.0393700787401575																																										14	14							
3021990077374	Cookies x4 Framboise Choco blanc		4		4																																																																								
3061990142344	Cookie façon pâte à tartiner		3	e	4	2171		27	11								61	35			0	6				1.23	0.484251968503937																																										28	28							
3100002000316	Cookies avec morceaux de pomme		0	e		1812		20	6.4								58	35				4				0.82	0.322834645669291																																										21	21							
3116430210128	Cookies éclats de chocolat		3	e	4	2142		27.7	16.1								58.7	33.3				5.3				0.88	0.346456692913386																																										26	26							
3144550014494	Mini croquant aux amandes et olives noires		0	d		1874		18.5	2.6								54	6.3				12.4				1.52	0.598425196850394																																										14	14							
3154230034513	Cookies Choco - Noix de Pécan	https://static.openfoodfacts.org/images/products/315/423/003/4513/front.3.400.jpg	0																																																																										
3154230065692	Cookies, Pépites de Chocolat (15 Cookies)	https://static.openfoodfacts.org/images/products/315/423/006/5692/front.5.400.jpg	6	e	4	1868		20.9	9.8								59.1	37.1			1.7	4.4				0.8	0.31496062992126																																										24	24							
3160181210524	Cookies tout chocolat Biocoop	https://static.openfoodfacts.org/images/products/316/018/121/0524/front.6.400.jpg	2	e	4	2040		25	14								56	33			5.5	7				0.381	0.15																																										19	19							
3171910661098	Cookies maxi pépites de chocokat		5	e	4	2100		24.9	10.3								64.3	38.3				5.2				1.5	0.590551181102362																																										30	30							
3175681040960	Cookies con chips de chocolate sin gluten	https://static.openfoodfacts.org/images/products/317/568/104/0960/front.7.400.jpg	3	d	4	2143.9		24.9	13.7								65.2	19.4			4.5	4.6				0.14478	0.057																																										16	16							
3175681064799	Cookies chocolat	https://static.openfoodfacts.org/images/products/317/568/106/4799/front.8.400.jpg	2	e	4	2013		22	9.7								62	37			3.9	6.7				0.4	0.15748031496063																																										20	20							
3175681120617	maxi cookies gros chunks de chocolat au lait et noisettes 	https://static.openfoodfacts.org/images/products/317/568/112/0617/front.12.400.jpg	2	e	4	2105		26	13								57	34			5.2	7.8				0.63	0.248031496062992																																										20	20							
3175681120648	Maxi Cookies Bio Chocolat au lait et cranberries	https://static.openfoodfacts.org/images/products/317/568/112/0648/front.3.400.jpg	3	e	4	2050		23.5	13.6								61.1	37.9			4	6.5				0.635	0.25																																										22	22							
3175681120679	Maxi Cookies Gros Chunks de Chocolat Noir et Cacao	https://static.openfoodfacts.org/images/products/317/568/112/0679/front.8.400.jpg	4	e	4	2017		23	15								59	33			5.3	7.1				0.56896	0.224																																										20	20							
3175681188730	Cookies choco noisettes		3	e	4	2152		27	11								62	35			1.8	5				0.43	0.169291338582677																																										23	23							
3175681209336	Mini Cookies Café Amaranthe		0	c		1775		15	3.6								57	15			15	7.4				0.94	0.37007874015748																																										10	10							
3175681209367	Mini cookies noix de pécan millet		2	c	4	1883		17	3.8								56	13			13	7.7				1.1	0.433070866141732																																										9	9							
3178530405781	Cookies Noisettes aux gros éclats de chocolat	https://static.openfoodfacts.org/images/products/317/853/040/5781/front.35.400.jpg	3	e	4	2159		27	16								60	31				6.6				0.6	0.236220472440945																																										24	24							
3178530407396	Petits cookies (pépites de chocolat)	https://static.openfoodfacts.org/images/products/317/853/040/7396/front.7.400.jpg	3	e	4	2151		28	13								57	34				7				0.4	0.15748031496063																																										24	24							
3178530408249	Cookies Caramel au beurre salé aux gros éclats de chocolat	https://static.openfoodfacts.org/images/products/317/853/040/8249/front.6.400.jpg	3	e	4	2118		24.5	14								65	30				5.1				0.75	0.295275590551181																																										25	25							
3178530409017	Boite à cookie 400g bonne maman		0	e		2159		27	16								60	31				6.6				0.6	0.236220472440945																																										24	24							
3178530409161	Cookies caramel au beurre salé		3	e	4	2118		24.5	14								65	30				5.1				0.75	0.295275590551181																																										25	25							
3178530409666	Tronches de Cake - Cookies Céréales Soufflées Nappés Choco	https://static.openfoodfacts.org/images/products/317/853/040/9666/front.3.400.jpg	4	e	4	2175		26	11								64	35			2.6	6.1				0.53	0.208661417322835																																										23	23							
3178530409697	Cookies des prés Sésame Tournesol Pavot aux gros éclats de chocolat	https://static.openfoodfacts.org/images/products/317/853/040/9697/front.8.400.jpg	3	e	4	2156		26	14								62	34				7.4				0.3	0.118110236220472																																										24	24							
3178530412147	Petits cookies		3	d	4	2151		28	1								57	34				7				1	0.393700787401575																																										17	17							
3178530412468	Cookie Chocolat Noisettes		0	e		2159		27	16								60	31			0	6.6				0.6	0.236220472440945																																										24	24							
3178530412826	Petits cookies chocolat et noisettes		2	e	4	2218		28	16								59	26				8.2				0.9	0.354330708661417																																										24	24							
3178530413304	Crunchy Nappé Chocolat		3	e	4	2151		26	10								63	35			3	5.5				0.619999999999999	0.244094488188976																																										21	21							
3178530413540	Petits cookies		3	e	4	2214		28	16								59	26				8.2				0.899999999999999	0.354330708661417																																										24	24							
3178530414318	Cookies Cœur Chocolat		4	e	4	2201		28	15								60	37				6.7				0.66	0.259842519685039																																										26	26							
3178880002111	Croquants aux amandes et noisettes Lor		2	d	4	1640		11.3	1.1								64.3	34.1				8.4				0.05	0.0196850393700787																																										12	12							
3178880017122	Touron Croquant Aux Amandes 150GR		1	d	3	2280		34	2.8								43	38			0	14				0.1	0.0393700787401575																																										16	16							
3183811090617	Croquants aux amandes, 220g		2	d	4	1674		17	7.8								54	21				7.6				0	0																																										15	15							
3187750000195	12 Cookies Tout Chocolat	https://static.openfoodfacts.org/images/products/318/775/000/0195/front.7.400.jpg	4	e	4	2110		25.2	13.3								60.3	34.5				6.97				0.909	0.358																																										26	26							
3187750002007	Okay Cookies Nougatine & Pépites de Chocolat	https://static.openfoodfacts.org/images/products/318/775/000/2007/front.3.400.jpg	4	e	4	2063		22.9	10.8								63.9	30.6				6.4				0.770000000000001	0.303149606299213																																										25	25							
3187750006005	Cookies tout chocolat	https://static.openfoodfacts.org/images/products/318/775/000/6005/front.7.400.jpg	4	e	4	2079		23.6	11.8								63.3	31.5				6.5				0.77	0.303149606299213																																										26	26							
3222471029893	Cookies Pépites de Chocolat et Nougatine		3	d	4	2054		24	5.5								60	36			5.5	6				1.1	0.433070866141732																																										17	17							
3222471358610	Cookies Tout Chocolat	https://static.openfoodfacts.org/images/products/322/247/135/8610/front.13.400.jpg	3	e	4	2112		23	6.6								66	37			4.4	6.1				1.3	0.511811023622047																																									305	21	21							
3222472334682	Cookies pépites de chocolat et noix de pécan	https://static.openfoodfacts.org/images/products/322/247/233/4682/front.3.400.jpg	4	e	4	2132		26	5								62	30				6.8				0.75	0.295275590551181																																					8.4					19	19							
3222473624935	Cookies Brownie	https://static.openfoodfacts.org/images/products/322/247/362/4935/front.3.400.jpg	4	e	4	2123		27	14								59	38			2.9	4.9				0.59	0.232283464566929																																										23	23							
3222475123580	Cookies Noisettes et Chocolat	https://static.openfoodfacts.org/images/products/322/247/512/3580/front.9.400.jpg	2	e	4	2121		26	11								59	27			3.7	7.3				0.33	0.12992125984252																																					5.5					19	19							
3222475123597	Cookies aux Pépites de Chocolat Noir 	https://static.openfoodfacts.org/images/products/322/247/512/3597/front.14.400.jpg	2	e	4	2035		23	14								61	31			4.3	6.6				0.55	0.216535433070866																																										20	20							
3222475441677	Croquant de Cordes aux Éclats d'Amandes		0	d	3	1969		15	1.1								75	64				8.2				0.08	0.031496062992126																																										16	16							
3222475702433	Cookies Pépites de Chocolat et Noix de Coco	https://static.openfoodfacts.org/images/products/322/247/570/2433/front.10.400.jpg	4	e	4	2150		29	13								55	29			4.6	6.2				1.2	0.47244094488189																																										23	23							
3222475981517	Croquants aux amandes		1	d	4	1814		13	3.7								69	35				9.4				0.04	0.015748031496063																																										15	15							
3222476283894	Cookies aux pépites gourmandes chocolat		5	e	4	2080		24	9.6								63	37			3.9	5.3				1	0.393700787401575																																										23	23							
3222476283917	Cookies aux pépites gourmandes choclat et éclats de caramel		4	e	4	2064		24	9.4								64	34				5.2				1.1	0.433070866141732																																										26	26							
3222476906496	Maxi Cookies Gros Chunk Bio		1	e	4	2125		27	10								58	31			3.7	6.5				0.32	0.125984251968504																																										19	19							
3226219009581	Cookies Chocolat	https://static.openfoodfacts.org/images/products/322/621/900/9581/front.7.400.jpg	2	e	4	2063		24	13								60	33			4.5	7				0.4	0.15748031496063																																										20	20							
3226219010273	Cookies chocolat noisettes		2	e	4	2152		28	12								57	27			3.5	7				0.3	0.118110236220472																																										19	19							
3226219010341		https://static.openfoodfacts.org/images/products/322/621/901/0341/front.5.400.jpg	0																																																																										
3229820004334	Le cookie chocolat noisettes	https://static.openfoodfacts.org/images/products/322/982/000/4334/front.8.400.jpg	1	d	3	2105		27	5.4								55	31			6	6.9				0.34	0.133858267716535					0.0056																		0.0022	0.058													10					13	13							
3229820786841	Cookies Pépites de chocolat	https://static.openfoodfacts.org/images/products/322/982/078/6841/front.7.400.jpg	5	d	4	1862		23	12								65	0.3		35	2.8	6.5				0.7	0.275590551181102																							0.0038																			16	16							
3229820791920	Maxi Cookies Pépites de Chocolat Noir	https://static.openfoodfacts.org/images/products/322/982/079/1920/front.5.400.jpg	4	d	4	2085		26	14								56	26			6.5	7				0.59	0.232283464566929					0.00341																		0.0028	0.0634																		18	18							
3245390069054	Cookies tout choco		2	e	4	2071		26	13								58	32			3.5	5.5				1.2	0.47244094488189																																										25	25							
3245390114143	Cookies Pépites de Chocolat et Noix de Coco		0	e		2201		32	20								52	29			6	5.5				0.95	0.374015748031496																																										21	21							
3245391167957	12 Cookies Pépites de Chocolat et Nougatine	https://static.openfoodfacts.org/images/products/324/539/116/7957/front.8.400.jpg	3	e	4	2146		27	13	11	2.7				0.1		59	33			4	6.5				1.27	0.5																																										24	24							
3245550080257	Cookies chocolat/noisette	https://static.openfoodfacts.org/images/products/324/555/008/0257/front_en.14.400.jpg	4	e	4	1741		16	7								61	26				7				0.7	0.275590551181102																																										19	19							
3245550080899	Creamy Cookies		4	e	4	1987		23	11								63	33.3				4.1				0.72	0.283464566929134																																										25	25							
3248650171689	Cookies Nougatine Aux Pépites de Chocolat	https://static.openfoodfacts.org/images/products/324/865/017/1689/front.8.400.jpg	4	e	4	2054		24	5.5								60	36			3.5	6				1.1	0.433070866141732																																										19	19							
3248653286649	Cookies chocolat aux pépites de chocolat	https://static.openfoodfacts.org/images/products/324/865/328/6649/front.9.400.jpg	4	e	4	2109		23	6.6								66	37			4	6.1				1.3	0.511811023622047																																										21	21							
3250390001829	Cookies Nougat' Choc	https://static.openfoodfacts.org/images/products/325/039/000/1829/front.7.400.jpg	4	e	4	2067		23.2	11.2								63.6	30.3			2.2	6.6				0.81	0.318897637795276																																										23	23							
3250390112624	Cookies Choco Pepit'	https://static.openfoodfacts.org/images/products/325/039/011/2624/front_en.9.400.jpg	2	e	4	2084		24.4	13.1								61.4	32.7				6.5				1.06	0.417322834645669																																										27	27							
3250390331544	Cookies tout choco	https://static.openfoodfacts.org/images/products/325/039/033/1544/front.5.400.jpg	3	e	4	2075		25	13.4								59.6	32.3				6.2				1.34	0.52755905511811																																										28	28							
3250391326143	Cookies Coco Pepit'	https://static.openfoodfacts.org/images/products/325/039/132/6143/front.8.400.jpg	4	d	4	2134		28.2	12.4								55.4	26			5.1	6				0.24	0.094488188976378																																										17	17							
3250391371631	Cookies aux Noix de Pécan		3	e	4	2109		25.9	12.8								59.8	27.7			2.9	6.3				0.28	0.110236220472441																																										20	20							
3250391425068	Cookies double chocolat lait & noir	https://static.openfoodfacts.org/images/products/325/039/142/5068/front.3.400.jpg	0	e		2138		26.2	14.6								61.6	32.8				6				0.43	0.169291338582677																																										24	24							
3250391738229	Cookies aux pépites de chocolat		1	e	4	2096		25.2	14.1								59.3	30.7			3.64	7				0.4	0.15748031496063																																										20	20							
3250391821693	Cookies Choco Pepit'	https://static.openfoodfacts.org/images/products/325/039/182/1693/front.3.400.jpg	3	e	4	2067		24.24	13.03								61.21	29.39			3.03	6.06				0.52	0.204724409448819																																										21	21							
3250392024178	Cookies Aux 2 Chocolats		0	e		2155		26	14.8								62.9	30.3				6				0.2	0.078740157480315																																										22	22							
3250392209230	Cookies Pocket Chocolat & Pépites de Chocolat	https://static.openfoodfacts.org/images/products/325/039/220/9230/front.7.400.jpg	3	e	4	2140		26.3	14.6								60.7	35.9				6.1				0.71	0.279527559055118																																										26	26							
3250392209261	Cookies Pocket nougatine & pépites de chocolat		3	e	4	2095		23.9	12.7								64.2	35.3				5.8				0.84	0.330708661417323																																										26	26							
3250392246457	Cookies Maxi Pépites Chocolat - Amandes Caramélisées		4	e	4	2155			12.5									29.5			0	6.3				0.88	0.346456692913386																																										25	25							
3250392383299	Cookies chocolat au lait & noix de macadamia		2	e	4	2109		24.2	8.1								64.8	32.2				6.1				0.8	0.31496062992126																																										24	24							
3250392384111	Mini Cookies Nougat' Choc' les 4 sachets de 40 g		3	e	4	2088		24.2	8.1								62.2	33.9				6				0.63	0.248031496062992																																										23	23							
3250392710804	Cookies choco pepit'		2	e	4	2084		24.4	13.1								61.4	32.7				6.5				1.1	0.433070866141732																																										27	27							
3254560015692	Cookies Pépites de Chocolat et Nougatine	https://static.openfoodfacts.org/images/products/325/456/001/5692/front.6.400.jpg	2	e	4	2121		26.5	12.5								58.5	33				6.5				1.25	0.492125984251969																																										28	28							
